child_id,child_name,state,in_post1790,error
Stevens-3076,Thankful Wilcox,CT,False,
Stevens-3077,Grace Stevens,,False,
Stevens-3078,Lucy Buell,NH,False,
Stevens-3079,Miriam Coffran,NH,False,
Stevens-3080,Oliver Stevens,NH,False,
Stevens-31403,Rebecca Scofield,CT,False,
Stevens-3159,Mary Livingston,,False,
Stevens-3161,John Stevens,NY,True,
Stevens-319,Lucy Beach,NY,False,
Stevens-3330,Ruth Miller,PA,False,
Stevens-33748,Lydia Foster,,False,
Stevens-33983,Phineas Stevens,CT,False,
Stevens-34254,Garrett Stevens,PA,False,
Stevens-391,Mary Hendershot,PA,False,
Stevens-4530,John Stevens,MA,False,
Stevens-4532,Dolly Varnum,MA,False,
Stevens-4981,Elizabeth Higgins,,False,
Stevens-5393,Elizabeth Van Cleaf,NY,False,
Stevens-5395,Maria Stevens,,False,
Stevens-5408,Amy Terry,CT,False,
Stevens-559,Mary Dickinson,CT,False,
Stevens-5691,Abiel Stevens,MA,False,
Stevens-5695,David Stevens,MA,False,
Stevens-5697,Edward Stevens,MA,False,
Stevens-5698,Edward Stevens,MA,False,
Stevens-5699,Elizabeth Stevens,MA,False,
Stevens-57,Moses Stevens,,False,
Stevens-5706,Hephzibah Stevens,MA,False,
Stevens-5727,Samuel Stevens,MA,False,
Stevens-5728,Sarah Stevens,MA,False,
Stevens-5730,Sarah Stevens,MA,False,
Stevens-5731,Susanna Stevens,MA,False,
Stevens-5732,Thomas Stevens,MA,False,
Stevens-6587,Abraham Stevens,PA,False,
Stevens-6840,Nehemiah Stevens,,False,
Stevens-6848,Sarah Stevens,CT,False,
Stevens-6849,Roger Stevens,CT,False,
Stevens-6850,Jonathan Stevens,CT,False,
Stevens-6851,Abigail Fassett,CT,False,
Stevens-7015,Lydia Shepard,CT,False,
Stevens-7032,Phoebe Stevens,CT,False,
Stevens-7219,Mary Brown,MA,False,
Stevens-7220,Thomas Stevens,MA,False,
Stevens-7221,Elizabeth Stevens,MA,False,
Stevens-7222,Jesse Stevens,MA,False,
Stevens-7228,Elizabeth Stevens,,False,
Stevens-7229,Mary Stevens,,False,
Stevens-7231,Thomas Stevens,,False,
Stevens-7232,William Stevens,,False,
Stevens-7233,Margaret Stevens,,False,
Stevens-7234,Ezra Stevens,,False,
Stevens-7235,James Stevens,,False,
Stevens-7293,David Stevens,MA,False,
Stevens-7495,Azubah Scribner,CT,False,
Stevens-7810,William Stevens,CT,False,
Stevens-7811,Lois Stevens,CT,False,
Stevens-7812,Rozell Stevens,CT,False,
Stevens-7813,Syla Stevens,CT,False,
Stevens-7814,Lucy Stevens,CT,False,
Stevens-7815,Hannah Coan,CT,False,
Stevens-8987,William Stevens,CT,False,
Stevens-8988,Benjamin Stevens,CT,False,
Stevens-8989,Anne Kellogg,CT,False,
Stevens-8990,Susy Goodrich,CT,False,
Stevens-8991,Epaphras Stevens,CT,False,
Stevens-8992,Dolly Stevens,CT,False,
Stevens-9062,Nehemiah Stevens,MA,False,
Stevens-931,Roswell Stevens,,False,
Stevens-932,Luther Stevens,CT,False,
Stevens-933,James Stevens,CT,False,
Stevens-936,Lois Howe,CT,False,
Stevens-937,Peter Stevens,CT,False,
Stevens-941,Joshua Stevens,,False,
Stevens-943,Sarah Pember,,False,
Stevens-944,Lydia Pierson,CT,False,
Stevens-946,Amos Stevens,,False,
Stevens-948,Nathan Stevens,CT,False,
Stevens-949,Rufus Stevens,CT,False,
Stevens-950,Asa Stevens,CT,False,
Stevens-951,Samuel Stevens,CT,False,
Stevens-952,Abner Stevens,CT,False,
Stevens-9523,Benjamin Stevens,MA,False,
Stevens-9562,Benjamin Stevens,MA,False,
Stevens-9563,Elizabeth Stevens,MA,False,
Stevens-9564,Mary Gustin,MA,False,
Stevens-9566,Mehetabel Stevens,MA,False,
Stevens-9567,Jonathan Stevens,MA,False,
Stevens-9568,Artemas Stevens,MA,False,
Stevens-958,Temperance Stevens,,False,
Stevens-9609,Thomas Stevens,CT,False,
Stevenson-10054,Sarah Stevenson,,False,
Stevenson-10055,Mary Stevenson,,False,
Stevenson-10056,Thomas Stevenson,,False,
Stevenson-10057,Abigail Stevenson,,False,
Stevenson-10058,Daniel Stevenson,,False,
Stevenson-10059,John Stevenson,,False,
Stevenson-10060,James Stevenson,,False,
Stevenson-10317,Elizabeth Stevenson,PA,False,
Stevenson-1161,Jane Stevenson,PA,False,
Stevenson-12363,John Stevenson,PA,True,
Stevenson-12364,Margaret Stevenson,PA,False,
Stevenson-12365,Anna Vance,PA,False,
Stevenson-13592,Arthur Stevenson,,False,
Stevenson-13593,Thomas Stevenson,,False,
Stevenson-13594,Samuel Stevenson,,False,
Stevenson-1854,Anna Willson,NJ,False,
Stevenson-4070,Robert Stevenson,PA,True,
Stevenson-4385,Joseph Stevenson,NJ,False,
Stevenson-463,Thomas Stevenson,,False,
Stevenson-4689,Rebecca Patterson,MD,False,
Stevenson-7084,Sarah O'Neal,,False,
Stevenson-7085,Nancy Stevenson,,False,
Stevenson-7086,Amy Alexander,PA,False,
Stevenson-7087,John Stevenson,PA,True,
Stevenson-7088,Narcissa Boyd,PA,False,
Stevenson-9031,Joseph Stevenson,PA,False,
Stevenson-9399,Martha Wooffendale,NJ,False,
Stevenson-9871,Thomas Stevenson,PA,False,
Stever-199,Mary Henry,VA,False,
Stever-200,Isaac Stever,VA,False,
Stever-201,Elizabeth Bowyer,VA,False,
Stever-97,Rebecca Minnich,VA,False,
Steves-247,Leonard Steves,,False,
Steward-1193,Asahel Steward,CT,False,
Steward-2638,Nathan Steward,CT,False,
Steward-3079,Statira Bannister,CT,False,
Steward-3081,Elizabeth Steward,CT,False,
Steward-3082,Silas Steward,CT,False,
Stewart-100,George Stewart,PA,False,
Stewart-101,Thomas Stewart,MA,False,
Stewart-10277,Philetus Stewart,NY,False,
Stewart-10281,Uriel Stewart,CT,False,
Stewart-10290,Ambrose Stewart,,False,
Stewart-10292,Caroline Graves,CT,False,
Stewart-10294,Barzillai Stewart,,False,
Stewart-10295,Amasa Stewart,,False,
Stewart-10298,Amasa Stewart,CT,False,
Stewart-10299,Rhoda Ager,,False,
Stewart-10300,William Stewart,,False,
Stewart-10301,James Stewart,NY,False,
Stewart-10302,Elliott Stewart,NY,False,
Stewart-10303,Huldah Harrison,NY,False,
Stewart-1045,Mary Richey,,False,
Stewart-1047,John Stewart,,False,
Stewart-1049,Elizabeth Russell,,False,
Stewart-1050,Alexander Stewart,,False,
Stewart-10731,John Stewart,,False,
Stewart-11049,Elisha Steward,CT,False,
Stewart-11597,Nancy Hackney,,False,
Stewart-12016,John Stewart,,False,
Stewart-12547,Archibald Stewart,PA,False,
Stewart-13311,Julianna Leatherman,PA,False,
Stewart-13683,William Stewart,VA,False,
Stewart-14555,Sarah Cowan,PA,False,
Stewart-15390,Rachel Marsh,,False,
Stewart-15643,George Stewart,PA,False,
Stewart-15644,John Stewart,PA,False,
Stewart-15645,David Stewart,PA,False,
Stewart-15646,Joseph Stewart,PA,False,
Stewart-15647,Robert Stewart,PA,False,
Stewart-15648,Charles Stewart,PA,False,
Stewart-1598,Mordacai Stewart,MD,False,
Stewart-16728,Margaret Hickman,PA,False,
Stewart-16787,Jane Dunham,MA,False,
Stewart-1708,Nancy Irby,,False,
Stewart-1711,Mary Epperson,,False,
Stewart-17281,John Stewart,PA,False,
Stewart-18000,John Stewart,PA,False,
Stewart-18022,Samuel Stewart,,False,
Stewart-18293,David Stewart,,False,
Stewart-18906,Lucy Hughes,VA,False,
Stewart-19276,Liviney Elliott,CT,False,
Stewart-2127,Elizabeth Hall,VA,False,
Stewart-22195,Jeremiah Stewart,,False,
Stewart-22203,Joseph Stewart,,False,
Stewart-22204,Priscilla Jones,MA,False,
Stewart-22206,Rebecca Durgin,,False,
Stewart-22207,Molly Stewart,,False,
Stewart-22208,Ebenezer Stewart,,False,
Stewart-22956,James Stewart,MD,False,
Stewart-23252,Charles Stewart,,False,
Stewart-23253,Mary Tofflemire,,False,
Stewart-23266,William Stewart,VA,False,
Stewart-23325,James Stewart,VA,False,
Stewart-23853,Timothy Stewart,MA,False,
Stewart-2403,Mary Osborn,,False,
Stewart-24853,Joseph Stewart,MD,False,
Stewart-24871,John Stewart,MD,False,
Stewart-24872,Levin Stewart,MD,False,
Stewart-26242,Sally Cordray,VA,False,
Stewart-26245,Nancy Stewart,VA,False,
Stewart-26246,David Stewart,VA,False,
Stewart-26247,Samuel Stewart,VA,False,
Stewart-26248,Mary Stewart,VA,False,
Stewart-26605,Betsey Congdon,CT,False,
Stewart-2669,James Stewart,,False,
Stewart-2672,Sarah Stewart,,False,
Stewart-26900,John Stewart,VA,False,
Stewart-26904,Nancy Stewart,VA,False,
Stewart-26905,Rezin Stewart,VA,False,
Stewart-26907,Charles Stewart,VA,False,
Stewart-26910,Chloe Mullen,,False,
Stewart-26912,Sarah Stewart,VA,False,
Stewart-26913,Nellie Musgrove,VA,False,
Stewart-26914,Jeremiah Stewart,VA,False,
Stewart-27995,John Stewart,MA,False,
Stewart-27996,Anna Vincent,MA,False,
Stewart-27997,Hugh Stewart,MA,False,
Stewart-27998,Elijah Stewart,MA,False,
Stewart-27999,Love Norton,MA,False,
Stewart-28000,Holmes Stewart,MA,False,
Stewart-28001,Elizabeth Stewart,MA,False,
Stewart-28108,Thomas Stewart,CT,False,
Stewart-2846,Ailsey Hackney,,False,
Stewart-30581,Patte Rose,CT,False,
Stewart-30583,Thomas Stewart,CT,False,
Stewart-30584,Polly Tyler,CT,False,
Stewart-30585,Alexander Stewart,CT,False,
Stewart-3062,Sarah Osborne,,False,
Stewart-31416,William Stewart,PA,False,
Stewart-31551,Margaret Guy,PA,False,
Stewart-32117,Joseph Stewart,PA,False,
Stewart-33788,Merium Kincaid,CT,False,
Stewart-3436,Ann Lewis,,False,
Stewart-3440,Rachel King,,False,
Stewart-34872,Samuel Stewart,CT,False,
Stewart-34873,Sarah Seelye,CT,False,
Stewart-34874,Timothy Stewart,CT,False,
Stewart-34875,Sylvanus Stuart,CT,False,
Stewart-34877,Stephen Stewart,CT,False,
Stewart-34878,Nehemiah Stewart,CT,False,
Stewart-34900,Huldah Stewart,CT,False,
Stewart-34901,Elihu Stewart,CT,False,
Stewart-34902,Philo Stewart,CT,False,
Stewart-34991,Margaret Kennedy,PA,False,
Stewart-37074,John Stewart,PA,False,
Stewart-37090,James Stewart,PA,False,
Stewart-39096,Sarah Marsh,,False,
Stewart-40090,Unknown Stewart,MD,False,
Stewart-40550,James Stewart,PA,False,
Stewart-40551,Richard Stewart,PA,False,
Stewart-40552,Thomas Stewart,PA,True,
Stewart-40554,Jane Stewart,,False,
Stewart-40555,Ellen Stewart,,False,
Stewart-40556,Mary Stewart,,False,
Stewart-40557,Ann Stewart,,False,
Stewart-40558,Sarah Stewart,PA,False,
Stewart-40834,David Stewart,DE,False,
Stewart-412,Benjamin Stewart,PA,False,
Stewart-41308,Mary Brown,,False,
Stewart-41310,Happy Foushee,,False,
Stewart-41311,Anney Stewart,,False,
Stewart-41312,Frankey Stewart,,False,
Stewart-415,Elinor Stewart,PA,False,
Stewart-41788,Jane Work,PA,False,
Stewart-420,Jane Stewart,PA,False,
Stewart-424,Mary Stewart,,False,
Stewart-426,Rachel Stewart,PA,False,
Stewart-428,Robert Stewart,PA,False,
Stewart-431,Sarah Stewart,PA,False,
Stewart-44653,John Stewart,VA,False,
Stewart-44926,Martha Randall,PA,False,
Stewart-45742,Samuel Stewart,CT,False,
Stewart-45915,John Stewart,CT,False,
Stewart-45931,Alexander Stewart,CT,False,
Stewart-4639,Rachel Julia Fox,,False,
Stewart-48211,Elizabeth Cook,CT,False,
Stewart-48327,Henry Stewart,MD,False,
Stewart-48329,Martha Stewart,MD,False,
Stewart-48331,Priscilla Stewart,MD,False,
Stewart-48332,Chloe Stewart,MD,False,
Stewart-48333,Walter Stewart,,False,
Stewart-48334,Margaret Stewart,MD,False,
Stewart-48335,George Stewart,MD,False,
Stewart-49906,John Stewart,CT,False,
Stewart-49983,David Stewart,MD,True,
Stewart-51737,John Stewart,,False,
Stewart-56228,Benjamin Stewart,,False,
Stewart-5629,Susan Baldwin,CT,False,
Stewart-57565,William Stewart,PA,False,
Stewart-57936,John Stewart,PA,False,
Stewart-59198,John Stewart,PA,False,
Stewart-62432,Samuel Stewart,,False,
Stewart-63289,Oliver Stewart,CT,False,
Stewart-6339,Mary Haygood,,False,
Stewart-6406,Thankful Denison,CT,False,
Stewart-7138,David Stewart,,False,
Stewart-7142,Abagail Curd,,False,
Stewart-7143,Jemima Harrison,,False,
Stewart-7144,Keziah Rankin,,False,
Stewart-7145,Lydia Potter,,False,
Stewart-7146,John Stewart,,False,
Stewart-7147,Reuben Stewart,,False,
Stewart-7148,Thomas Stewart,,False,
Stewart-7149,Samuel Stewart,,False,
Stewart-8066,William Stewart,VA,False,
Stewart-8079,Elizabeth Varner,PA,False,
Stewart-8080,Nancy Montgomery,PA,False,
Stewart-8081,Robert Stewart,VA,False,
Stewart-8082,Montgomery Stewart,,False,
Stewart-8083,Sarah Wines,PA,False,
Stewart-8084,Isabella Blosser,PA,False,
Stewart-8085,Charles Stewart,PA,False,
Stewart-8086,John Stewart,VA,False,
Stewart-8088,Sallie Stewart,,False,
Stewart-8304,Ann Bowly,MD,False,
Stewart-8354,Joseph Stewart,PA,False,
Stewart-8357,William Stewart,PA,False,
Stewart-8938,Jerimah Harrison,,False,
Stewart-95,Susanna Daggett,MA,False,
Stewart-9607,Thomas Stewart,NJ,False,
Stickney-1035,Jeremiah Stickney,NH,False,
Stickney-1060,Rhoda Lovegrove,CT,False,
Stickney-1118,Thomas Stickney,MA,False,
Stickney-1212,Joseph Stickney,MA,False,
Stickney-1288,Mary Hayward,MA,False,
Stickney-1394,Joseph Stickney,MA,False,
Stickney-1409,Amos Stickney,MA,False,
Stickney-502,John Stickney,MA,False,
Stickney-519,Betsy Clark,MA,False,
Stickney-604,Thomas Stickney,NH,False,
Stickney-627,Silence Bowers,MA,False,
Stickney-711,David Stickney,MA,False,
Stickney-829,Hannah Hall,,False,
Stickney-851,Elizabeth Abbott,NH,False,
Stickney-864,Daniel Stickney,MA,False,
Stickney-915,Jonathan Stickney,,False,
Stickney-960,Joseph Stickney,MA,False,
Stigler-69,Martha Stigler,VA,False,
Stigler-80,Sally Brown,,False,
Stigler-83,Charlotte Eldridge,,False,
Stiles-1622,Lydia Long,PA,False,
Stiles-1624,Job Stiles,NJ,False,
Stiles-1625,Aaron Stiles,NJ,False,
Stiles-1626,William Stiles,PA,False,
Stiles-1627,Jonathan Stiles,PA,False,
Stiles-1628,Elizabeth Knight,PA,False,
Stiles-1629,Ruth Rinehart,PA,False,
Stiles-1636,Thomas Stiles,PA,False,
Stiles-2012,Andrew Stiles,NH,False,
Stiles-2334,Reuben Stiles,NJ,False,
Stiles-2753,Jesse Stiles,NJ,False,
Stiles-3802,Jonathan Stiles,NJ,False,
Stiles-3824,Daniel Stiles,,False,
Stiles-3836,Hannah Stiles,,False,
Stiles-3837,Asa Stiles,CT,False,
Stiles-3838,John Stiles,,False,
Stiles-3839,Aaron Stiles,CT,False,
Stiles-3840,Andrew Stiles,,False,
Stiles-3841,Philo Stiles,,False,
Stiles-4039,Timothy Stiles,NJ,False,
Stiles-4596,Mary McNeil,NH,False,
Stiles-5412,Almera Woodard,,False,
Stiles-5806,Jacob Stiles,NJ,False,
Stiles-5872,Samuel Stiles,NJ,False,
Stiles-5936,Lucy Putnam,NH,False,
Stiles-5937,Joseph Stiles,NY,False,
Stilley-225,Tobias Stilley,PA,False,
Stilley-249,John Stilley,PA,False,
Stilley-277,Peter Stilley,PA,False,
Stilley-292,Rachel Kennedy,DE,False,
Stilley-310,Elizabeth Powell,PA,False,
Stillman-1218,Rebecca Stillman,CT,False,
Stillman-1219,Samuel Stillman,CT,False,
Stillman-1220,Susannah Stillman,CT,False,
Stillman-154,Hannah May,,False,
Stillman-238,Rebecca Wilcox,NY,False,
Stillman-471,William Stillman,CT,False,
Stillman-619,Sarah Kelsey,CT,False,
Stillwell-1049,William Stillwell,NJ,False,
Stillwell-1299,Stillwell Stillwell,NJ,False,
Stillwell-1422,Jeremiah Stillwell,,False,
Stillwell-1456,Anna Manning,NJ,False,
Stillwell-1597,Clementina Haines,,False,
Stillwell-1771,Asher Stillwell,NJ,False,
Stillwell-1779,Harold Stillwell,NJ,False,
Stillwell-736,Henry Stillwell,,False,
Stillwell-800,Joseph Stillwell,,False,
Stillwell-819,Mary Reeder,NJ,False,
Stillwell-903,Ann Stillwell,NJ,False,
Stillwell-904,John Stillwell,NJ,False,
Stilly-5,Rebecca McGill,,False,
Stilwell-459,Patience Bridgewater,NJ,False,
Stilwell-943,Joseph Stilwell,,False,
Stimpson-300,Benjamin Stimpson,MA,False,
Stimpson-426,Abigail Gibbs,MA,False,
Stimpson-652,Mary Sanborne,MA,False,
Stimson-491,Charles Stimson,MA,False,
Stinson-1125,Mary Harrison,,False,
Stinson-587,James Stinson,,False,
Stiteler-16,Rebecca Stiteler,PA,False,
Stiteler-33,Peter Stiteler,PA,False,
Stites-1400,John Stites,NJ,False,
Stites-1403,Townsend Stites,NJ,False,
Stites-371,Abraham Stites,NJ,False,
Stites-424,David Stites,NJ,False,
Stites-428,Jonathan Stites,NJ,False,
Stites-610,Cornelia Stites,NY,False,
Stites-611,Maria Bowering,NY,False,
Stites-816,Peter Stites,NJ,False,
Stith-1037,Susan Thornton,VA,False,
Stith-333,John Stith,VA,False,
Stith-47,Putnam Stith,VA,False,
Stith-48,Frances Bernard,VA,False,
Stith-49,Elizabeth Stith,,False,
Stith-50,Nancy Meade,VA,False,
Stith-75,Catherine Stith,,False,
Stith-76,Elizabeth Stringer,VA,False,
Stith-77,John Buckner Stith,,False,
Stith-78,Mary Blaikley Smith,VA,False,
Stith-80,Drury Stith,VA,False,
Stith-81,William Stith,VA,False,
Stith-82,Susanna Johnston,VA,False,
Stith-83,Lucy Stith,,False,
Stith-84,Janet Carson Stith,VA,False,
Stith-911,Griffin Stith,VA,False,
Stith-937,Polly Parsons,VA,False,
Stockett-102,Mary Alexander,MD,False,
Stockett-133,Helen McGill,MD,False,
Stockett-83,Samuel Stockett,MD,False,
Stockett-91,Thomas Stockett,,False,
Stockett-96,Joseph Stockett,MD,False,
Stockett-98,Richard Stockett,MD,False,
Stockton-1061,Elizabeth Stockton,PA,False,
Stockton-1062,Frances Stockton,PA,False,
Stockton-1064,John Stockton,PA,False,
Stockton-1065,Joseph Stockton,PA,False,
Stockton-1066,Margaret Cotton,PA,False,
Stockton-1067,Mary Stockton,PA,False,
Stockton-1068,Robert Stockton,PA,False,
Stockton-1070,Thomas Stockton,PA,False,
Stockton-1081,Andrew Stockton,NJ,False,
Stockton-1190,Charles Stockton,NJ,False,
Stockton-14,Jane Stockton,PA,False,
Stockton-1498,Rachel Riley,,False,
Stockton-2113,William Stockton,NJ,False,
Stockton-2114,Margaret Church,NJ,False,
Stockton-2115,Hope Heustis,NJ,False,
Stockton-2116,Charity Stewart,NJ,False,
Stockton-2117,Sarah Gaskill,NJ,False,
Stockton-2118,Mary Shinn,NJ,False,
Stockton-217,Hannah Stockton,NJ,False,
Stockton-2203,Doughty Stockton,NJ,False,
Stockton-2589,John Stockton,NJ,False,
Stockton-301,Richard Stockton,NJ,False,
Stockton-304,Julia Rush,PA,False,
Stockton-305,Mary Hunter,NJ,False,
Stockton-306,Susan Cuthbert,NJ,False,
Stockton-307,Lucius Stockton,NJ,False,
Stockton-308,Abigail Field,,False,
Stockton-312,Israel Stockton,NJ,False,
Stockton-315,Joseph Stockton,NJ,False,
Stockton-316,Ann Stockton,NJ,False,
Stockton-317,George Stockton,NJ,False,
Stockton-319,Elizabeth Croshaw,NJ,False,
Stockton-320,Job Stockton,NJ,False,
Stockton-321,Mercy Stockton,NJ,False,
Stoddard-1605,Phebe Stoddard,CT,False,
Stoddard-1606,Asa Stoddard,CT,False,
Stoddard-85,Elizabeth Sherman,CT,False,
Stodder-35,Milley Lambert Stodder,MA,False,
Stoever-100,Susannah Deeter,PA,False,
Stoever-13,Eva Christina Schuder,PA,False,
Stoever-16,Anna Margaretha Stoever,,False,
Stoever-172,John Stoever,PA,False,
Stoever-181,Anna Stoever,,False,
Stoever-20,Anna Maria Stoever,PA,False,
Stoever-50,Johann Casper Stoever,PA,False,
Stoever-63,Johannes Stoever,,False,
Stoever-72,John Adam Stoever,PA,False,
Stoever-77,John Frederich Stoever,PA,False,
Stoever-8,Anna Christina Stoever,PA,False,
Stoever-88,Maria Shaffer,PA,False,
Stoker-697,Johanna Stimmel,MD,False,
Stokes-1142,Sarah Moore,,False,
Stokes-1373,Joseph Stokes,VA,False,
Stokes-2744,James Stokes,VA,False,
Stokes-2956,Joseph Stokes,NJ,False,
Stokes-4765,Jane Ware,,False,
Stokes-4856,Armistead Stokes,,False,
Stokes-5182,William Stokes,,False,
Stokes-5183,Martha Kilpatrick,,False,
Stokes-5184,Peggy Strong,,False,
Stokes-5185,Elizabeth Pryor,,False,
Stokes-5282,Richard Stokes,,False,
Stokes-5547,John Stokes,PA,False,
Stokes-5622,Thomas Stokes,VA,False,
Stokes-6234,Elizabeth Roberts,PA,False,
Stokes-763,Susannah Garwood,VA,False,
Stokes-765,Ann Bishop,,False,
Stokes-8225,William Stokes,,False,
Stokes-9368,Young Stokes,,False,
Stokes-9369,Archibald Stokes,,False,
Stokesberry-22,John Stokesberry,PA,False,
Stokesberry-92,Polly Sharp,MD,False,
Stokesbury-8,Elizabeth Stokesbury,PA,False,
Stoll-1451,Henry Stoll,NJ,False,
Stoltz-148,Susan Shore,,False,
Stoltz-153,Henry Stoltz,,False,
Stoltz-154,Anna Feiser,,False,
Stoltz-155,Johanna Bitting,,False,
Stoltz-156,Solomon Stoltz,,False,
Stoltz-157,Mary Huffman,,False,
Stoltz-158,Benjamin Stoltz,,False,
Stoltz-160,Thomas Stoltz,,False,
Stoltz-161,Samuel Stoltz,,False,
Stone-10000,Lucy Stone,MA,False,
Stone-10007,Bulah Stone,MA,False,
Stone-10366,Earl Stone,MA,False,
Stone-10367,Betsy Stone,MA,False,
Stone-10368,Fanny Stone,MA,False,
Stone-10369,Hannah Bassett,MA,False,
Stone-10370,Leonard Stone,MA,False,
Stone-10371,Lucinda Stone,MA,False,
Stone-10372,Lydia Bassett,MA,False,
Stone-10373,Nathaniel Stone,MA,False,
Stone-10374,Rebecca Stone,MA,False,
Stone-10375,Sarah Stone,MA,False,
Stone-10376,Sybil Woodward,MA,False,
Stone-10377,Hannah Copeland,MA,False,
Stone-10378,Sarah Bishop,MA,False,
Stone-10663,Nathan Stone,MA,False,
Stone-10724,Elizabeth Banister,MA,False,
Stone-10725,Lynds Stone,MA,False,
Stone-10726,Elijah Stone,MA,False,
Stone-10727,Daniel Stone,MA,False,
Stone-10728,Fortunatus Stone,MA,False,
Stone-10729,Polly Stone,MA,False,
Stone-10730,Olive Parker,MA,False,
Stone-10765,Polly Stone,MA,False,
Stone-10766,Jonathan Stone,MA,False,
Stone-11135,Anna Eddy,MA,False,
Stone-11227,Kinzea Stone,MD,False,
Stone-11231,John Stone,MD,False,
Stone-12123,Polly Hinds,MA,False,
Stone-1225,Jacob Stone,,False,
Stone-13345,Keziah Chamberlain,NH,False,
Stone-135,Anna Haradon,MA,False,
Stone-13807,Henry Stone,VA,False,
Stone-13808,Mary Stipe,,False,
Stone-13809,John Stone,VA,False,
Stone-13820,Josiah Stone,NH,False,
Stone-13964,David Stone,MA,False,
Stone-14238,Eli Stone,MA,False,
Stone-14308,David Stone,NH,False,
Stone-14375,Rachel Crosthwait,VA,False,
Stone-14377,Mary Crosthwait,MD,False,
Stone-14434,Jesse Stone,PA,False,
Stone-14609,Jacob Stone,MD,False,
Stone-14846,George Stone,MD,False,
Stone-15220,Elizabeth Wood,VA,False,
Stone-15278,Urana Earle,MA,False,
Stone-15373,Lois Clark,MA,False,
Stone-15571,Rebecca Dougherty,VA,False,
Stone-15734,Miriam Stone,MA,False,
Stone-15850,Sarah Huggins,NH,False,
Stone-15851,Hannah Stone,NH,False,
Stone-15852,Chester Stone,NH,False,
Stone-16134,Elizabeth Stone,VA,False,
Stone-16386,Frederick Stone,MA,False,
Stone-16566,Abner Stone,MA,False,
Stone-16567,Patty Strickland,MA,False,
Stone-16761,Abigail Bassett,MA,False,
Stone-16762,Isaac Stone,MA,False,
Stone-16764,Luke Stone,MA,False,
Stone-16765,Electa Lovering,MA,False,
Stone-16766,Lucretia Kelley,MA,False,
Stone-16849,Josiah Stone,MA,False,
Stone-16854,Joseph Stone,MA,False,
Stone-17136,Daniel Stone,MA,False,
Stone-17137,Abigail Gary,MA,False,
Stone-17149,Moses Stone,MA,False,
Stone-17293,Joseph Stone,MA,False,
Stone-17304,Sewall Stone,MA,False,
Stone-17384,Nathaniel Stone,MA,False,
Stone-17387,Joseph Stone,MA,False,
Stone-17426,Molly Stone,MA,False,
Stone-17429,Robert Stone,MD,False,
Stone-17430,Anne Turner,MD,False,
Stone-17431,Eliza Causin,,False,
Stone-18457,Mary Rice,MA,False,
Stone-19084,Mary Pinneo,CT,False,
Stone-19231,Abigail Stone,MA,False,
Stone-19374,John Stone,MA,False,
Stone-19516,Thomas Stone,PA,False,
Stone-19814,Persis Stone,MA,False,
Stone-19815,Nahum Stone,MA,False,
Stone-19816,Daniel Stone,MA,False,
Stone-19817,Persis Adams,MA,False,
Stone-20258,Amasa Stone,MA,False,
Stone-20281,Jonathan Stone,MA,False,
Stone-2066,Jeduthan Stone,MA,False,
Stone-21071,Edward Stone,VA,False,
Stone-2110,Mildred Daniel,MD,False,
Stone-2111,Margaret Daniel,MD,False,
Stone-21120,Samuel Stone,MA,False,
Stone-21534,Relief Stone,CT,False,
Stone-22644,Mary Dunbar,MA,False,
Stone-22733,Simon Stone,MA,False,
Stone-22735,Molly Stone,,False,
Stone-22736,Hadassah Weston,,False,
Stone-22737,Putnam Stone,,False,
Stone-23162,William Stone,MA,False,
Stone-24,Sarah Barton,MA,False,
Stone-24385,Abel Stone,MA,False,
Stone-24413,Eliab Stone,MA,False,
Stone-24421,Ephraim Stone,CT,False,
Stone-24629,Job Stone,MA,False,
Stone-24658,Sally Marrs,VA,False,
Stone-2532,Jacob Stone,VA,False,
Stone-25640,David Stone,MA,False,
Stone-2623,Submit Goddard Stone,MA,False,
Stone-2626,Jonas Stone,MA,False,
Stone-2627,Luke Rice Stone,MA,False,
Stone-2628,Susanna Stone,MA,False,
Stone-2629,Moses Stone,MA,False,
Stone-26410,Huldah Briggs,MA,False,
Stone-2644,Ephraim Stone,MA,False,
Stone-26941,Walter Stone,NH,False,
Stone-27108,Prudence Estes,MA,False,
Stone-27109,Nathan Stone,MA,False,
Stone-27112,Nathaniel Stone,MA,False,
Stone-27113,Bridget Stone,MA,False,
Stone-27114,Judith Stone,MA,False,
Stone-27115,Johanna Stone,MA,False,
Stone-27116,John Stone,MA,False,
Stone-27117,Jacob Stone,MA,False,
Stone-29427,Timothy Stone,CT,False,
Stone-29868,Patsy Hamilton,,False,
Stone-29885,Joshua Stone,MA,False,
Stone-30005,Patience Clark,MA,False,
Stone-30006,Eliphalet Stone,MA,False,
Stone-30007,Jeduthan Stone,MA,False,
Stone-30081,George Stone,,False,
Stone-32240,William Stone,VA,False,
Stone-32255,Abigail Ball,CT,False,
Stone-32544,Jotham Stone,MA,False,
Stone-4229,Dinah White,MA,False,
Stone-444,Thomas Stone,MD,False,
Stone-4798,Sampson Stone,MA,False,
Stone-4799,Nathan Stone,MA,False,
Stone-4855,Catherine Willhite,VA,False,
Stone-51,Alpheus Stone,MA,False,
Stone-5384,David Stone,MA,False,
Stone-5533,Martha Chapin,MA,False,
Stone-5540,Annah Houghton,MA,False,
