recon_id,six_percent_amt,deferred_amt,post_total,ratio_six,ratio_deferred,pre_total,expected_six_amt,expected_deferred_amt,in_ratio_tolerance
A3111:Z3111,443.42,221.7,665.12,0.6666766899206158,0.33332331007938415,4700,3133.333333333333,1566.6666666666665,True
A3113:Z3113,2235.5,1117.75,3353.25,0.6666666666666666,0.3333333333333333,800,533.3333333333333,266.66666666666663,True
A3118:Z3118,826.42,413.22,1239.6399999999999,0.6666612887612533,0.3333387112387468,5500,3666.6666666666665,1833.3333333333333,True
A3119:Z3119,238.88,119.44,358.32,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A3125:Z3125,173.77,86.89,260.66,0.6666538786158214,0.3333461213841786,600,400.0,200.0,True
A312:Z312,426.25,213.12,639.37,0.666671880132005,0.33332811986799504,700,466.66666666666663,233.33333333333331,True
A3134:Z3134,210.36,105.17,315.53000000000003,0.6666877951383386,0.3333122048616613,3700,2466.6666666666665,1233.3333333333333,True
A3136:Z3136,307.41,153.71,461.12,0.666659437890354,0.3333405621096461,700,466.66666666666663,233.33333333333331,True
A313:Z313,0.0,0.0,0.0,,,200,133.33333333333331,66.66666666666666,False
A3141:Z3141,2626.31,1313.15,3939.46,0.6666675128063236,0.3333324871936763,600,400.0,200.0,True
A3143:Z3143,110.67,55.33,166.0,0.6666867469879518,0.33331325301204817,3400,2266.6666666666665,1133.3333333333333,True
A3144:Z3144,2076.2,1038.1,3114.2999999999997,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A3146:Z3146,4719.06,2359.53,7078.59,0.6666666666666667,0.33333333333333337,3500,2333.333333333333,1166.6666666666665,True
A314:Z314,350.25,175.12,525.37,0.6666730114014885,0.3333269885985115,400,266.66666666666663,133.33333333333331,True
A3155:Z3155,3801.56,1900.79,5702.35,0.6666654975580243,0.33333450244197566,1000,666.6666666666666,333.3333333333333,True
A3161:Z3161,885.18,442.59,1327.77,0.6666666666666666,0.3333333333333333,9100,6066.666666666666,3033.333333333333,True
A3163:Z3163,648.43,324.22,972.65,0.666663239603146,0.333336760396854,2700,1800.0,900.0,True
A3165:Z3165,95.96,47.98,143.94,0.6666666666666666,0.3333333333333333,900,600.0,300.0,True
A3166:Z3166,1396.47,698.91,2095.38,0.6664519084843799,0.33354809151562004,1000,666.6666666666666,333.3333333333333,True
A3172:Z3172,383.74,191.87,575.61,0.6666666666666666,0.3333333333333333,2600,1733.3333333333333,866.6666666666666,True
A3181:Z3181,625.33,312.67,938.0,0.6666631130063966,0.3333368869936034,300,200.0,100.0,True
A3186:Z3186,258.51,129.26,387.77,0.6666580705057121,0.33334192949428787,500,333.3333333333333,166.66666666666666,True
A318:Z318,81.58,40.79,122.37,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A3190:Z3190,131.16,65.58,196.74,0.6666666666666666,0.3333333333333333,1600,1066.6666666666665,533.3333333333333,True
A3197:Z3197,1779.35,889.68,2669.0299999999997,0.6666654177734983,0.33333458222650175,700,466.66666666666663,233.33333333333331,True
A3198:Z3198,3327.0,1663.5,4990.5,0.6666666666666666,0.3333333333333333,900,600.0,300.0,True
A3200:Z3200,458.27,229.14,687.41,0.6666618175470244,0.33333818245297564,1100,733.3333333333333,366.66666666666663,True
A3202:Z3202,752.4,376.21,1128.61,0.6666607596955547,0.3333392403044453,1900,1266.6666666666665,633.3333333333333,True
A320:Z320,2998.29,1499.15,4497.4400000000005,0.6666659255042868,0.3333340744957131,1200,800.0,400.0,True
A3216:Z3216,67.48,33.74,101.22,0.6666666666666667,0.33333333333333337,700,466.66666666666663,233.33333333333331,True
A3223:Z3223,103.25,51.63,154.88,0.6666451446280992,0.33335485537190085,200,133.33333333333331,66.66666666666666,True
A322:Z322,87.51,43.76,131.27,0.6666412737106726,0.3333587262893273,10600,7066.666666666666,3533.333333333333,True
A3233:Z3233,307.08,153.53,460.61,0.6666811402270901,0.3333188597729098,3600,2400.0,1200.0,True
A3235:Z3235,118.57,59.29,177.85999999999999,0.6666479253345328,0.33335207466546724,700,466.66666666666663,233.33333333333331,True
A3236:Z3236,126.82,63.41,190.23,0.6666666666666666,0.3333333333333333,4700,3133.333333333333,1566.6666666666665,True
A3239:Z3239,959.46,479.73,1439.19,0.6666666666666666,0.3333333333333333,6500,4333.333333333333,2166.6666666666665,True
A3241:Z3241,16.88,8.44,25.32,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A3246:Z3246,112.44,56.22,168.66,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A3271:Z3271,32.22,16.11,48.33,0.6666666666666666,0.3333333333333333,500,333.3333333333333,166.66666666666666,True
A3274:Z3274,0.0,0.0,0.0,,,1300,866.6666666666666,433.3333333333333,False
A3278:Z3278,582.77,291.39,874.16,0.6666628534822001,0.33333714651779994,500,333.3333333333333,166.66666666666666,True
A3291:Z3291,64.48,32.24,96.72,0.6666666666666667,0.33333333333333337,300,200.0,100.0,True
A3292:Z3292,138.0,69.0,207.0,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A3297:Z3297,471.83,235.91,707.74,0.6666713764941927,0.3333286235058072,1000,666.6666666666666,333.3333333333333,True
A3300:Z3300,112.98,56.49,169.47,0.6666666666666667,0.33333333333333337,1300,866.6666666666666,433.3333333333333,True
A3305:Z3305,6011.76,3005.88,9017.64,0.6666666666666667,0.33333333333333337,1000,666.6666666666666,333.3333333333333,True
A3312:Z3312,337.77,168.89,506.65999999999997,0.666660087632732,0.333339912367268,700,466.66666666666663,233.33333333333331,True
A3318:Z3318,478.86,239.43,718.29,0.6666666666666667,0.33333333333333337,5500,3666.6666666666665,1833.3333333333333,True
A3319:Z3319,12.94,6.48,19.42,0.666323377960865,0.3336766220391349,200,133.33333333333331,66.66666666666666,True
A331:Z331,137.59,68.8,206.39,0.6666505160133728,0.3333494839866273,900,600.0,300.0,True
A3327:Z3327,48.55,24.28,72.83,0.666620897981601,0.33337910201839904,1300,866.6666666666666,433.3333333333333,True
A3331:Z3331,547.95,273.98,821.9300000000001,0.6666626111712677,0.3333373888287324,1000,666.6666666666666,333.3333333333333,True
A3339:Z3339,1146.87,573.43,1720.2999999999997,0.6666686043132012,0.3333313956867988,1700,1133.3333333333333,566.6666666666666,True
A334:Z334,5.55,2.77,8.32,0.6670673076923076,0.3329326923076923,300,200.0,100.0,True
A3355:Z3355,1227.52,613.76,1841.28,0.6666666666666666,0.3333333333333333,2100,1400.0,700.0,True
A3378:Z3378,273.22,136.61,409.83000000000004,0.6666666666666666,0.3333333333333333,3000,2000.0,1000.0,True
A3381:Z3381,357.38,178.69,536.0699999999999,0.6666666666666667,0.33333333333333337,1200,800.0,400.0,True
A3387:Z3387,219.19,109.6,328.78999999999996,0.6666565284832264,0.3333434715167736,10400,6933.333333333333,3466.6666666666665,True
A3388:Z3388,537.95,268.98,806.9300000000001,0.6666625357837731,0.33333746421622695,6600,4400.0,2200.0,True
A3392:Z3392,179.67,89.82,269.49,0.6667037737949459,0.33329622620505395,1500,1000.0,500.0,True
A3396:Z3396,155.13,77.56,232.69,0.6666809918776054,0.3333190081223946,800,533.3333333333333,266.66666666666663,True
A3397:Z3397,2775.56,1387.78,4163.34,0.6666666666666666,0.3333333333333333,500,333.3333333333333,166.66666666666666,True
A3398:Z3398,1625.07,812.55,2437.62,0.6666625643045265,0.33333743569547347,400,266.66666666666663,133.33333333333331,True
A3400:Z3400,12473.07,6236.54,18709.61,0.6666664885051051,0.3333335114948949,1800,1200.0,600.0,True
A3409:Z3409,239.98,120.0,359.98,0.6666481471192843,0.33335185288071556,500,333.3333333333333,166.66666666666666,True
A340:Z340,665.49,332.75,998.24,0.6666633274563232,0.3333366725436769,2700,1800.0,900.0,True
A3413:Z3413,82.56,41.27,123.83000000000001,0.6667205039166599,0.33327949608334007,3200,2133.333333333333,1066.6666666666665,True
A3418:Z3418,35.53,17.77,53.3,0.6666041275797374,0.3333958724202627,600,400.0,200.0,True
A3425:Z3425,246.74,123.37,370.11,0.6666666666666666,0.3333333333333333,4100,2733.333333333333,1366.6666666666665,True
A3434:Z3434,52.99,26.49,79.48,0.6667086059386009,0.33329139406139907,200,133.33333333333331,66.66666666666666,True
A3438:Z3438,263.76,131.88,395.64,0.6666666666666666,0.3333333333333333,700,466.66666666666663,233.33333333333331,True
A3442:Z3442,426.67,213.34,640.01,0.6666614584147122,0.33333854158528775,4200,2800.0,1400.0,True
A3447:Z3447,297.29,148.65,445.94000000000005,0.6666591918195273,0.3333408081804727,500,333.3333333333333,166.66666666666666,True
A3456:Z3456,587.63,293.82,881.45,0.6666628850190027,0.3333371149809972,700,466.66666666666663,233.33333333333331,True
A3459:Z3459,80.48,40.24,120.72,0.6666666666666667,0.33333333333333337,1000,666.6666666666666,333.3333333333333,True
A345:Z345,492.6,246.29,738.89,0.6666756892094899,0.33332431079051006,3700,2466.6666666666665,1233.3333333333333,True
A3464:Z3464,133.15,66.57,199.72,0.6666833566993792,0.33331664330062083,1700,1133.3333333333333,566.6666666666666,True
A3466:Z3466,1841.1,920.55,2761.6499999999996,0.6666666666666667,0.33333333333333337,800,533.3333333333333,266.66666666666663,True
A3467:Z3467,360.31,180.16,540.47,0.6666604991951449,0.333339500804855,12400,8266.666666666666,4133.333333333333,True
A3477:Z3477,0.0,0.0,0.0,,,9400,6266.666666666666,3133.333333333333,False
A3481:Z3481,59.65,29.83,89.47999999999999,0.6666294143942781,0.33337058560572197,7800,5200.0,2600.0,True
A3491:Z3491,77.91,38.95,116.86,0.6666951908266301,0.33330480917336985,2500,1666.6666666666665,833.3333333333333,True
A3495:Z3495,283.78,141.9,425.67999999999995,0.6666510054501034,0.3333489945498967,1500,1000.0,500.0,True
A3497:Z3497,4533.76,2267.08,6800.84,0.6666470612453755,0.3333529387546244,12400,8266.666666666666,4133.333333333333,True
A3510:Z3510,278.25,139.13,417.38,0.6666586803392592,0.3333413196607408,500,333.3333333333333,166.66666666666666,True
A3514:Z3514,525.64,262.83,788.47,0.6666582114728524,0.33334178852714746,1000,666.6666666666666,333.3333333333333,True
A3522:Z3522,118.22,59.11,177.32999999999998,0.6666666666666667,0.33333333333333337,900,600.0,300.0,True
A3526:Z3526,52.97,26.49,79.46,0.666624716838661,0.333375283161339,2600,1733.3333333333333,866.6666666666666,True
A3529:Z3529,2733.24,1366.61,4099.849999999999,0.6666682927424175,0.3333317072575826,10600,7066.666666666666,3533.333333333333,True
A3539:Z3539,666.67,333.33,1000.0,0.66667,0.33332999999999996,400,266.66666666666663,133.33333333333331,True
A3541:Z3541,0.0,0.0,0.0,,,9100,6066.666666666666,3033.333333333333,False
A3543:Z3543,468.4,234.21,702.61,0.6666571782354364,0.33334282176456353,5000,3333.333333333333,1666.6666666666665,True
A354:Z354,433.28,216.64,649.92,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A3555:Z3555,161.77,80.88,242.65,0.6666804038738925,0.3333195961261075,300,200.0,100.0,True
A3557:Z3557,220.29,110.14,330.43,0.6666767545319735,0.3333232454680265,600,400.0,200.0,True
A3562:Z3562,0.0,0.0,0.0,,,400,266.66666666666663,133.33333333333331,False
A3563:Z3563,62.67,31.34,94.01,0.6666312094458037,0.3333687905541963,800,533.3333333333333,266.66666666666663,True
A3566:Z3566,204.78,102.39,307.17,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A3567:Z3567,969.61,484.81,1454.42,0.6666643748023267,0.3333356251976733,800,533.3333333333333,266.66666666666663,True
A3572:Z3572,425.79,212.9,638.69,0.6666614476506599,0.33333855234934,400,266.66666666666663,133.33333333333331,True
A3576:Z3576,14.68,7.34,22.02,0.6666666666666666,0.3333333333333333,2200,1466.6666666666665,733.3333333333333,True
A3601:Z3601,803.11,401.55,1204.66,0.666669433699135,0.33333056630086494,4300,2866.6666666666665,1433.3333333333333,True
A3602:Z3602,719.65,359.82,1079.47,0.6666697546017953,0.33333024539820466,400,266.66666666666663,133.33333333333331,True
A360:Z360,704.12,352.06,1056.18,0.6666666666666666,0.3333333333333333,1900,1266.6666666666665,633.3333333333333,True
A3611:Z3611,9.64,4.82,14.46,0.6666666666666666,0.3333333333333333,900,600.0,300.0,True
A3616:Z3616,392.82,196.41,589.23,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A3627:Z3627,5447.26,2723.64,8170.9,0.6666658507630739,0.33333414923692617,2500,1666.6666666666665,833.3333333333333,True
A362:Z362,153.54,76.77,230.31,0.6666666666666666,0.3333333333333333,700,466.66666666666663,233.33333333333331,True
A3632:Z3632,0.0,0.0,0.0,,,5400,3600.0,1800.0,False
A3633:Z3633,0.0,0.0,0.0,,,500,333.3333333333333,166.66666666666666,False
A3636:Z3636,844.44,422.23,1266.67,0.6666614035226223,0.3333385964773777,1000,666.6666666666666,333.3333333333333,True
A3640:Z3640,1917.65,958.84,2876.4900000000002,0.6666631902075099,0.33333680979249014,2200,1466.6666666666665,733.3333333333333,True
A3645:Z3645,281.55,140.77,422.32000000000005,0.6666745595756771,0.33332544042432277,2000,1333.3333333333333,666.6666666666666,True
A3647:Z3647,572.58,286.29,858.8700000000001,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A3658:Z3658,443.81,221.9,665.71,0.6666716738519776,0.3333283261480224,4300,2866.6666666666665,1433.3333333333333,True
A3676:Z3676,984.4,492.2,1476.6,0.6666666666666667,0.33333333333333337,1100,733.3333333333333,366.66666666666663,True
A3681:Z3681,3120.91,1560.45,4681.36,0.6666673787104602,0.33333262128953983,8200,5466.666666666666,2733.333333333333,True
A3682:Z3682,417.12,208.56,625.6800000000001,0.6666666666666666,0.3333333333333333,3000,2000.0,1000.0,True
A3684:Z3684,33.34,16.66,50.0,0.6668000000000001,0.3332,600,400.0,200.0,True
A3694:Z3694,744.47,372.23,1116.7,0.6666696516521895,0.3333303483478105,3500,2333.333333333333,1166.6666666666665,True
A3698:Z3698,389.51,194.75,584.26,0.6666723718892273,0.3333276281107726,1400,933.3333333333333,466.66666666666663,True
A3705:Z3705,733.0,366.5,1099.5,0.6666666666666666,0.3333333333333333,7900,5266.666666666666,2633.333333333333,True
A3709:Z3709,17334.76,8667.38,26002.14,0.6666666666666666,0.3333333333333333,23900,15933.333333333332,7966.666666666666,True
A3714:Z3714,237.87,277.64,515.51,0.4614265484665671,0.538573451533433,2100,1400.0,700.0,False
A3716:Z3716,5828.91,2914.46,8743.369999999999,0.6666662854254138,0.33333371457458627,2900,1933.3333333333333,966.6666666666666,True
A3720:Z3720,8276.14,4138.57,12414.71,0.6666398167979759,0.33336018320202404,1300,866.6666666666666,433.3333333333333,True
A3726:Z3726,2419.08,1209.54,3628.62,0.6666666666666666,0.3333333333333333,14400,9600.0,4800.0,True
A372:Z372,62341.78,31170.89,93512.67,0.6666666666666666,0.3333333333333333,9500,6333.333333333333,3166.6666666666665,True
A3730:Z3730,12072.98,6036.49,18109.47,0.6666666666666666,0.3333333333333333,6900,4600.0,2300.0,True
A3732:Z3732,108.38,54.19,162.57,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A3733:Z3733,309.35,154.67,464.02,0.6666738502650749,0.3333261497349252,1400,933.3333333333333,466.66666666666663,True
A3741:Z3741,16.98,8.49,25.47,0.6666666666666667,0.33333333333333337,300,200.0,100.0,True
A3744:Z3744,333.42,166.71,500.13,0.6666666666666667,0.33333333333333337,3800,2533.333333333333,1266.6666666666665,True
A3750:Z3750,459.47,229.73,689.2,0.6666715031921068,0.33332849680789317,300,200.0,100.0,True
A3754:Z3754,1978.59,989.29,2967.88,0.6666677898028222,0.33333221019717774,3500,2333.333333333333,1166.6666666666665,True
A3757:Z3757,482.97,241.49,724.46,0.6666620655384701,0.33333793446153,1300,866.6666666666666,433.3333333333333,True
A375:Z375,1802.22,901.12,2703.34,0.6666642005815029,0.3333357994184971,3100,2066.6666666666665,1033.3333333333333,True
A3776:Z3776,140.48,70.25,210.73,0.6666350306078869,0.33336496939211313,1500,1000.0,500.0,True
A3777:Z3777,1269.83,634.92,1904.75,0.666664916655729,0.33333508334427087,3000,2000.0,1000.0,True
A3788:Z3788,755.76,377.89,1133.65,0.666660785956865,0.333339214043135,1500,1000.0,500.0,True
A3792:Z3792,6335.74,3167.88,9503.619999999999,0.6666659651795842,0.33333403482041585,20100,13400.0,6700.0,True
A3799:Z3799,4437.88,2218.94,6656.82,0.6666666666666667,0.33333333333333337,500,333.3333333333333,166.66666666666666,True
A3802:Z3802,101.1576,51.0738,152.2314,0.6644989141530591,0.3355010858469409,400,266.66666666666663,133.33333333333331,True
A3806:Z3806,63.15,31.58,94.72999999999999,0.6666314789401457,0.3333685210598543,1400,933.3333333333333,466.66666666666663,True
A3809:Z3809,263.3,131.65,394.95000000000005,0.6666666666666666,0.3333333333333333,1600,1066.6666666666665,533.3333333333333,True
A3811:Z3811,0.0,0.0,0.0,,,600,400.0,200.0,False
A3813:Z3813,3147.09,1573.55,4720.64,0.6666659605477223,0.33333403945227763,3000,2000.0,1000.0,True
A3814:Z3814,2282.77,1141.39,3424.16,0.6666656931919069,0.3333343068080931,3900,2600.0,1300.0,True
A3821:Z3821,1494.24,747.12,2241.36,0.6666666666666666,0.3333333333333333,4900,3266.6666666666665,1633.3333333333333,True
A3824:Z3824,56.13,28.07,84.2,0.6666270783847981,0.3333729216152019,200,133.33333333333331,66.66666666666666,True
A3825:Z3825,297.78,148.89,446.66999999999996,0.6666666666666666,0.3333333333333333,400,266.66666666666663,133.33333333333331,True
A3826:Z3826,11208.86,834.18,12043.04,0.930733436075941,0.06926656392405903,6400,4266.666666666666,2133.333333333333,False
A3827:Z3827,471.16,235.6,706.76,0.6666478012337994,0.3333521987662007,2000,1333.3333333333333,666.6666666666666,True
A3828:Z3828,7616.73,3808.36,11425.09,0.6666669584222094,0.33333304157779065,55400,36933.33333333333,18466.666666666664,True
A3834:Z3834,246.68,123.35,370.03,0.6666486501094506,0.33335134989054943,600,400.0,200.0,True
A3841:Z3841,137.14,68.57,205.70999999999998,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A385:Z385,1179.26,589.63,1768.8899999999999,0.6666666666666667,0.33333333333333337,1500,1000.0,500.0,True
A3860:Z3860,1785.8,892.9,2678.7,0.6666666666666667,0.33333333333333337,7900,5266.666666666666,2633.333333333333,True
A3861:Z3861,235.01,117.51,352.52,0.6666572109383865,0.3333427890616136,500,333.3333333333333,166.66666666666666,True
A3863:Z3863,157.85,78.92,236.76999999999998,0.6666807450268193,0.33331925497318077,1200,800.0,400.0,True
A3865:Z3865,426.04,213.02,639.0600000000001,0.6666666666666666,0.3333333333333333,1900,1266.6666666666665,633.3333333333333,True
A3870:Z3870,438.6,219.3,657.9000000000001,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A3872:Z3872,1123.34,561.66,1685.0,0.6666706231454006,0.3333293768545994,1300,866.6666666666666,433.3333333333333,True
A3875:Z3875,4966.86,2483.44,7450.299999999999,0.6666657718481135,0.3333342281518865,1100,733.3333333333333,366.66666666666663,True
A3877:Z3877,15.0,7.5,22.5,0.6666666666666666,0.3333333333333333,600,400.0,200.0,True
A3880:Z3880,676.89,338.45,1015.3399999999999,0.666663383694132,0.333336616305868,800,533.3333333333333,266.66666666666663,True
A3881:Z3881,0.0,0.0,0.0,,,600,400.0,200.0,False
A391:Z391,5.67,2.84,8.51,0.6662749706227967,0.3337250293772033,500,333.3333333333333,166.66666666666666,True
A395:Z395,131.21,65.61,196.82,0.666649730718423,0.33335026928157707,600,400.0,200.0,True
A396:Z396,34.0,17.0,51.0,0.6666666666666666,0.3333333333333333,1500,1000.0,500.0,True
A409:Z409,2379.26,1189.64,3568.9000000000005,0.6666647986774636,0.33333520132253636,5700,3800.0,1900.0,True
A410:Z410,38.72,19.36,58.08,0.6666666666666666,0.3333333333333333,600,400.0,200.0,True
A411:Z411,3251.57,1625.78,4877.35,0.6666673500979015,0.33333264990209843,2600,1733.3333333333333,866.6666666666666,True
A421:Z421,668.48,334.24,1002.72,0.6666666666666666,0.3333333333333333,6700,4466.666666666666,2233.333333333333,True
A424:Z424,1854.63,927.32,2781.9500000000003,0.6666654684663635,0.33333453153363646,200,133.33333333333331,66.66666666666666,True
A426:Z426,91.13,45.56,136.69,0.666691052747092,0.33330894725290805,1800,1200.0,600.0,True
A435:Z435,1200.0,600.0,1800.0,0.6666666666666666,0.3333333333333333,1800,1200.0,600.0,True
A439:Z439,307.41,153.71,461.12,0.666659437890354,0.3333405621096461,16600,11066.666666666666,5533.333333333333,True
A440:Z440,275.32,137.65,412.97,0.6666828098893381,0.3333171901106618,900,600.0,300.0,True
A465:Z465,4296.76,2148.37,6445.13,0.6666677010393894,0.33333229896061056,29500,19666.666666666664,9833.333333333332,True
A466:Z466,829.33,414.67,1244.0,0.6666639871382637,0.33333601286173636,400,266.66666666666663,133.33333333333331,True
A467:Z467,5550.14,2775.07,8325.210000000001,0.6666666666666666,0.3333333333333333,7900,5266.666666666666,2633.333333333333,True
A47:Z47,40.15,20.08,60.23,0.6666113232608335,0.3333886767391665,700,466.66666666666663,233.33333333333331,True
A482:Z482,839.93,419.98,1259.9099999999999,0.6666587295917963,0.3333412704082038,4100,2733.333333333333,1366.6666666666665,True
A484:Z484,1064.66,532.33,1596.9900000000002,0.6666666666666666,0.3333333333333333,1600,1066.6666666666665,533.3333333333333,True
A486:Z486,169.83,84.92,254.75,0.6666535819430816,0.33334641805691856,1700,1133.3333333333333,566.6666666666666,True
A491:Z491,511.63,255.81,767.44,0.6666710101115396,0.3333289898884603,1600,1066.6666666666665,533.3333333333333,True
A503:Z503,91.8,45.9,137.7,0.6666666666666667,0.33333333333333337,600,400.0,200.0,True
A504:Z504,3586.83,1793.44,5380.27,0.6666635689286968,0.3333364310713031,6500,4333.333333333333,2166.6666666666665,True
A507:Z507,5148.09,2574.05,7722.14,0.6666662350073943,0.3333337649926057,2500,1666.6666666666665,833.3333333333333,True
A508:Z508,30676.63,15338.33,46014.96,0.6666664493460388,0.33333355065396125,7900,5266.666666666666,2633.333333333333,True
A522:Z522,32064.31,16031.64,48095.95,0.6666738051748641,0.33332619482513604,23000,15333.333333333332,7666.666666666666,True
A524:Z524,717.6,358.8,1076.4,0.6666666666666666,0.3333333333333333,400,266.66666666666663,133.33333333333331,True
A530:Z530,62.69,31.34,94.03,0.6667021163458471,0.3332978836541529,500,333.3333333333333,166.66666666666666,True
A532:Z532,141.66,70.82,212.48,0.6666980421686747,0.33330195783132527,1400,933.3333333333333,466.66666666666663,True
A53:Z53,91.9,45.95,137.85000000000002,0.6666666666666666,0.3333333333333333,3000,2000.0,1000.0,True
A540:Z540,0.0,0.0,0.0,,,300,200.0,100.0,False
A541:Z541,6619.18,3309.59,9928.77,0.6666666666666666,0.3333333333333333,1300,866.6666666666666,433.3333333333333,True
A544:Z544,0.0,0.0,0.0,,,1200,800.0,400.0,False
A545:Z545,19715.84,9857.92,29573.760000000002,0.6666666666666666,0.3333333333333333,10400,6933.333333333333,3466.6666666666665,True
A548:Z548,4469.88,2234.93,6704.8099999999995,0.666667660977716,0.333332339022284,1000,666.6666666666666,333.3333333333333,True
A549:Z549,200.0,100.0,300.0,0.6666666666666666,0.3333333333333333,600,400.0,200.0,True
A54:Z54,266.67,133.33,400.0,0.666675,0.33332500000000004,400,266.66666666666663,133.33333333333331,True
A554:Z554,666.67,333.33,1000.0,0.66667,0.33332999999999996,600,400.0,200.0,True
A555:Z555,38.24,19.12,57.36,0.6666666666666667,0.33333333333333337,600,400.0,200.0,True
A560:Z560,37.84,18.93,56.77,0.6665492337502202,0.3334507662497798,2100,1400.0,700.0,True
A565:Z565,3450.72,1725.36,5176.08,0.6666666666666666,0.3333333333333333,2700,1800.0,900.0,True
A571:Z571,160.0,80.0,240.0,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A580:Z580,283.82,141.91,425.73,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A582:Z582,92.13,46.07,138.2,0.6666425470332851,0.33335745296671493,300,200.0,100.0,True
A587:Z587,194.05,97.02,291.07,0.6666781186656131,0.3333218813343869,4200,2800.0,1400.0,True
A588:Z588,14.78,7.39,22.169999999999998,0.6666666666666667,0.33333333333333337,300,200.0,100.0,True
A58:Z58,2670.76,1335.39,4006.1500000000005,0.6666650025585662,0.3333349974414338,2000,1333.3333333333333,666.6666666666666,True
A605:Z605,400.0,200.0,600.0,0.6666666666666666,0.3333333333333333,600,400.0,200.0,True
A606:Z606,23.87,11.94,35.81,0.6665735827981011,0.33342641720189886,500,333.3333333333333,166.66666666666666,True
A60:Z60,0.0,0.0,0.0,,,1300,866.6666666666666,433.3333333333333,False
A627:Z627,2861.87,1430.94,4292.8099999999995,0.6666658901745012,0.333334109825499,300,200.0,100.0,True
A633:Z633,6706.11,3353.06,10059.17,0.6666663352940649,0.33333366470593495,3100,2066.6666666666665,1033.3333333333333,True
A636:Z636,311.81,155.91,467.72,0.6666595398956641,0.3333404601043359,1500,1000.0,500.0,True
A638:Z638,17.48,8.74,26.22,0.6666666666666667,0.33333333333333337,1800,1200.0,600.0,True
A639:Z639,533.77,266.88,800.65,0.6666708299506651,0.33332917004933493,1200,800.0,400.0,True
A642:Z642,0.0,0.0,0.0,,,400,266.66666666666663,133.33333333333331,False
A646:Z646,522.8,261.4,784.1999999999999,0.6666666666666666,0.3333333333333333,2600,1733.3333333333333,866.6666666666666,True
A648:Z648,132.56,66.28,198.84,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A650:Z650,107.51,53.76,161.27,0.6666459973956719,0.3333540026043281,1600,1066.6666666666665,533.3333333333333,True
A654:Z654,303.42,151.71,455.13,0.6666666666666667,0.33333333333333337,7800,5200.0,2600.0,True
A659:Z659,108.13,54.07,162.2,0.6666461159062885,0.33335388409371147,600,400.0,200.0,True
A663:Z663,15.37,7.69,23.06,0.6665221162185603,0.3334778837814398,500,333.3333333333333,166.66666666666666,True
A665:Z665,168.75,84.37,253.12,0.6666798356510746,0.3333201643489254,2400,1600.0,800.0,True
A666:Z666,0.0,0.0,0.0,,,800,533.3333333333333,266.66666666666663,False
A67:Z67,6216.68,3108.34,9325.02,0.6666666666666666,0.3333333333333333,6000,4000.0,2000.0,True
A682:Z682,431.48,215.73,647.21,0.6666769672903694,0.33332303270963054,800,533.3333333333333,266.66666666666663,True
A683:Z683,0.0,0.0,0.0,,,700,466.66666666666663,233.33333333333331,False
A690:Z690,3317.3,1658.65,4975.950000000001,0.6666666666666666,0.3333333333333333,9400,6266.666666666666,3133.333333333333,True
A691:Z691,1118.94,559.47,1678.41,0.6666666666666666,0.3333333333333333,1900,1266.6666666666665,633.3333333333333,True
A692:Z692,267.12,133.57,400.69,0.6666500287004916,0.33334997129950833,3400,2266.6666666666665,1133.3333333333333,True
A695:Z695,402.75,0.0,402.75,1.0,0.0,600,400.0,200.0,False
A698:Z698,7638.27,3819.14,11457.41,0.6666663757341319,0.3333336242658681,6700,4466.666666666666,2233.333333333333,True
A69:Z69,574.92,287.47,862.39,0.6666589362121546,0.33334106378784545,200,133.33333333333331,66.66666666666666,True
A700:Z700,21.32,10.66,31.98,0.6666666666666666,0.3333333333333333,900,600.0,300.0,True
A702:Z702,59.4,29.7,89.1,0.6666666666666667,0.33333333333333337,6000,4000.0,2000.0,True
A713:Z713,124.21,62.11,186.32,0.6666487762988407,0.3333512237011593,300,200.0,100.0,True
A715:Z715,814.03,407.02,1221.05,0.6666639367757258,0.33333606322427417,5600,3733.333333333333,1866.6666666666665,True
A718:Z718,4478.7,2239.36,6718.0599999999995,0.6666656743166927,0.33333432568330745,28400,18933.333333333332,9466.666666666666,True
