,title_org,title_new,first_name_org,last_name_org,first_name_new,last_name_new,cleaning case,file_loc,org_index
1840,Jun,Jun,Hendrick,Schoonamaker,Hendrick,Schoonmaker,6,loan_office_certificates_9_states.xlsx,29909
1841,,,John,Armsbrong,John,Armstrong,6,liquidated_debt_certificates_NJ.xlsx,876
1842,,,John,Hodgdoo,John,Hodgdon,6,Pierce_Certs_cleaned_2019.xlsx,40120
1843,Jun,Jun,Michael,Casnor,Michael,Casner,6,Pierce_Certs_cleaned_2019.xlsx,13746
1844,Jun,Jun,Samuel,Hoit,Samuel,Hoyt,6,Pierce_Certs_cleaned_2019.xlsx,40303
1845,,,William,Pick,William,Peck,6,liquidated_debt_certificates_NY.xlsx,1424
1846,Jun,Jun,Daniel,Horn,Daniel,Horne,6,Pierce_Certs_cleaned_2019.xlsx,41105
1847,,,Cornelius E.,Wynkoop,Cornelius E,Wynkoop,6,loan_office_certificates_9_states.xlsx,27064
1848,Jun,Jun,Guisbert,Sutfen,Guisbert,Sutfin,6,liquidated_debt_certificates_NJ.xlsx,916
1849,Jun,Jun,Guisbert,Sutfen,Guisbert,Sutphen,6,liquidated_debt_certificates_NJ.xlsx,916
1850,,,Tobias,Wyncoop,Tobias,Wynkoop,6,liquidated_debt_certificates_NY.xlsx,1461
1851,,,William,Hubbart,William,Hubbard,6,Pierce_Certs_cleaned_2019.xlsx,41879
1852,,,Josiah,Sterns,Josiah,Stearns,6,Pierce_Certs_cleaned_2019.xlsx,79103
1853,,,John,Van Leuvan,John,Van Leuven,6,liquidated_debt_certificates_NY.xlsx,5163
1854,,,John,Devenport,John,Davenport,6,liquidated_debt_certificates_NY.xlsx,6475
1855,,,Samuel,Plummer,Samuel,Plumer,6,liquidated_debt_certificates_MA.xlsx,1144
1856,Jun,Jun,Josiah,Evins,Josiah,Evans,6,Pierce_Certs_cleaned_2019.xlsx,26787
1857,,,John 1st,Bailey,John,Bailey,6,Pierce_Certs_cleaned_2019.xlsx,2870
1858,,,John 2d,Bailey,John,Bailey,6,Pierce_Certs_cleaned_2019.xlsx,2871
1859,Jun,Jun,John Jr.,Bailey,John,Bailey,6,Pierce_Certs_cleaned_2019.xlsx,2874
1860,,,John,Mc Lane,John,McLane,6,liquidated_debt_certificates_MA.xlsx,2018
1861,,,Gideon,Walkir,Gideon,Walker,6,liquidated_debt_certificates_MA.xlsx,1183
1862,Jun,Jun,Joseph,Kenneston,Joseph,Kenniston,6,Pierce_Certs_cleaned_2019.xlsx,46613
1863,Jun,Jun,Richard,Davies,Richard,Davis,6,Pierce_Certs_cleaned_2019.xlsx,21084
1864,,,Henry B,Brown,Henry,Brown,6,liquidated_debt_certificates_NJ.xlsx,3713
1865,Jun,Jun,Daniel,Evitt,Daniel,Evett,6,Pierce_Certs_cleaned_2019.xlsx,26800
1866,,,Benjamin,Rossell,Benjamin,Rozell,6,liquidated_debt_certificates_NJ.xlsx,1046
1867,Maj,Maj,Hodijah,Bailies,Hodijah,Baylies,6,liquidated_debt_certificates_MA.xlsx,1198
1868,Jun,Jun,Thomas,Clarke,Thomas,Clark,6,Pierce_Certs_cleaned_2019.xlsx,15817
1869,,,Thomas,Steevens,Thomas,Stevens,6,loan_office_certificates_9_states.xlsx,12189
1870,,,Joel,Hagar,Joel,Hager,6,liquidated_debt_certificates_MA.xlsx,2037
1871,Jun,Jun,John,Forbs,John,Forbes,6,Pierce_Certs_cleaned_2019.xlsx,28786
1872,,,John B,Van Eps,John,Van Eps,6,liquidated_debt_certificates_NY.xlsx,1642
1873,,,John I,Van Vorst,John,Van Vorst,6,liquidated_debt_certificates_NY.xlsx,1652
1874,,,Peter,Van Vranken,Peter,Van Vrankin,6,loan_office_certificates_9_states.xlsx,29388
1875,,,Nicholas,Van Vranken,Nicholas,Van Vrankin,6,liquidated_debt_certificates_NY.xlsx,2584
1876,Jun,Jun,Waight,Smith,Wait,Smith,6,Pierce_Certs_cleaned_2019.xlsx,77355
1877,,,Jacobus,Loke,Jacobus,Lake,6,loan_office_certificates_9_states.xlsx,35568
1878,,,Henry,Kuyser,Henry,Keyser,6,liquidated_debt_certificates_NY.xlsx,1674
1879,,,Samuel P,Savage,Samuel,Savage,6,loan_office_certificates_9_states.xlsx,7580
1880,Jun,Jun,John G,Davis,John,Davis,6,Pierce_Certs_cleaned_2019.xlsx,21322
1881,Jun,Jun,Samuel,Clarke,Samuel,Clark,6,Pierce_Certs_cleaned_2019.xlsx,15809
1882,,,John,Brigg,John,Briggs,6,Pierce_Certs_cleaned_2019.xlsx,9245
1883,,,Stephen,Abbot,Stephen,Abbott,6,loan_office_certificates_9_states.xlsx,7324
1884,,,Daniel,Fort Sen,Daniel,Fort,6,loan_office_certificates_9_states.xlsx,29935
1885,,,John,Murphey,John,Murphy,6,Pierce_Certs_cleaned_2019.xlsx,60079
1886,,,Samuel,Tuffts,Samuel,Tufts,6,liquidated_debt_certificates_MA.xlsx,1345
1887,,,Archibald,VanNorden,Archibald,Vannorden,6,liquidated_debt_certificates_NJ.xlsx,2737
1888,Jun,Jun,Samuel W,Williams,Samuel,Williams,6,loan_office_certificates_9_states.xlsx,12207
1889,Mr,Mr,William,Glenney,William,Glenny,6,liquidated_debt_certificates_CT.xlsx,153
1890,,,Peter,Warmwood,Peter,Wormwood,6,liquidated_debt_certificates_NY.xlsx,1727
1891,,,Joseph,Bloomfield,Jos,Bloomfield,6,liquidated_debt_certificates_NJ.xlsx,1066
1892,,,Samuel,Locke,Samuel,Lock,6,Pierce_Certs_cleaned_2019.xlsx,50939
1893,,,Henry H.,Williams,Henry H,Williams,6,liquidated_debt_certificates_MA.xlsx,1387
1894,Honble,Honble,M.G William,Heath,William,Heath,6,loan_office_certificates_9_states.xlsx,12724
1895,,,Rulph,Smith,Ralph,Smith,6,liquidated_debt_certificates_MA.xlsx,1391
1896,,,George,Langstaff,George,Longstaff,6,loan_office_certificates_9_states.xlsx,35280
1897,,,Peter,Stritch,Peter,Stretch,6,liquidated_debt_certificates_NJ.xlsx,1070
1898,,,John H,Goodrich,John,Goodrich,6,Pierce_Certs_cleaned_2019.xlsx,33074
1899,,,William,Lowel,William,Lowell,6,Pierce_Certs_cleaned_2019.xlsx,51658
1900,,,Tilman,Dixon,Tilmon,Dixon,6,Pierce_Certs_cleaned_2019.xlsx,23121
1901,Jun,Jun,Joseph,Gouldsmith,Joseph,Goldsmith,6,Pierce_Certs_cleaned_2019.xlsx,33505
1902,,,John R,Wemple,John,Wemple,6,liquidated_debt_certificates_NY.xlsx,2354
1903,,,Myndert A,Wemple,Myndert,Wemple,6,liquidated_debt_certificates_NY.xlsx,2626
1904,,,John,Mailey,John,Maley,6,liquidated_debt_certificates_NY.xlsx,1796
1905,,,John,Collin,John,Collins,6,Pierce_Certs_cleaned_2019.xlsx,17069
1906,Jun,Jun,Abraham,Ten Brook,Abraham,Ten Broeck,6,liquidated_debt_certificates_NY.xlsx,1827
1907,,,William,Clyne,William,Cline,6,liquidated_debt_certificates_NY.xlsx,3364
1908,,,Thomas,Fenmore,Thomas,Fenimore,6,loan_office_certificates_9_states.xlsx,34972
1909,,,William,Whitting,William,Whiting,6,liquidated_debt_certificates_MA.xlsx,1426
1910,Jun,Jun,David ,Wood,David,Wood,6,Pierce_Certs_cleaned_2019.xlsx,91880
1911,,,William L,Smith,William,Smith,6,liquidated_debt_certificates_NJ.xlsx,1152
1912,,,John,Kills,John,Kille,6,liquidated_debt_certificates_NJ.xlsx,1168
1913,,,Stephen,Harrington,Stephen,Herrington,6,Pierce_Certs_cleaned_2019.xlsx,37057
1914,,,Lewis,Heart,Lewis,Hart,6,Pierce_Certs_cleaned_2019.xlsx,38489
1915,,,Timothy,Heart,Timothy,Hart,6,Pierce_Certs_cleaned_2019.xlsx,38496
1916,,,John H.,Ten Eyck,John H,Ten Eyck,6,loan_office_certificates_9_states.xlsx,27043
1917,,,Zabedee,Potter,Zebedee,Potter,6,liquidated_debt_certificates_NJ.xlsx,1560
1918,,,George,Hibbard,George,Hubbard,6,Pierce_Certs_cleaned_2019.xlsx,39203
1919,,,Isac,Higley,Isaac,Higley,6,loan_office_certificates_9_states.xlsx,23029
1920,,,Constanl,Cooper,Constant,Cooper,6,liquidated_debt_certificates_NJ.xlsx,1235
1921,,,Phillip,Hills,Phillip,Hill,6,Pierce_Certs_cleaned_2019.xlsx,39742
1922,,,Ebenezer,Bartlett,Ebenezer,Bartlet,6,liquidated_debt_certificates_MA.xlsx,1491
1923,,,Jonas,Wyath,Jonas,Wyeth,6,liquidated_debt_certificates_MA.xlsx,1496
1924,,,Daniel,Burnit,Daniel,Burnet,6,liquidated_debt_certificates_NJ.xlsx,1176
1925,Jun,Jun,Jared,Hinckley,Jared,Hinkley,6,loan_office_certificates_9_states.xlsx,18272
1926,Esq,Esq,John,Brookfeild,John,Brookfield,6,liquidated_debt_certificates_NJ.xlsx,1185
1927,Jun,Jun,Joseph,Nealy,Joseph,Nealey,6,Pierce_Certs_cleaned_2019.xlsx,60555
1928,,,Elijah,Holcombe,Elijah,Holcomb,6,Pierce_Certs_cleaned_2019.xlsx,40346
1929,,,Joseph,Holcombe,Joseph,Holcomb,6,Pierce_Certs_cleaned_2019.xlsx,40347
1930,Jun,Jun,Doct Timothy,Jones,Timothy,Jones,6,liquidated_debt_certificates_NJ.xlsx,3522
1931,,,Thomsa,Pemberton,Thomas,Pemberton,6,Pierce_Certs_cleaned_2019.xlsx,64500
1932,,,Samuel,Odiorn,Samuel,Odiorne,6,Pierce_Certs_cleaned_2019.xlsx,61966
1933,,,David,Steenbergh,David,Sternbergh,6,loan_office_certificates_9_states.xlsx,30816
1934,Jun,Jun,William,Willes,William,Wills,6,loan_office_certificates_9_states.xlsx,30636
1935,,,William,Deitz,William,Dietz,6,liquidated_debt_certificates_NY.xlsx,1905
1936,,,Thomas,Pearson,Thomas,Pierson,6,liquidated_debt_certificates_NJ.xlsx,1204
1937,,,John ,Hawes,John,Hawes,6,liquidated_debt_certificates_MA.xlsx,1836
1938,Jun,Jun,Roger,Clapp,Roger,Clap,6,Pierce_Certs_cleaned_2019.xlsx,15254
1939,,,William,Manning,William T,Manning,6,liquidated_debt_certificates_MA.xlsx,1598
1940,Jun,Jun,Nehemiah,Philips,Nehemiah,Phillips,6,Pierce_Certs_cleaned_2019.xlsx,65424
1941,,,Gerardus,Cluet,Gerardus,Clute,6,loan_office_certificates_9_states.xlsx,30005
1942,,,John L,Schermerhorn,John,Schermerhorn,6,liquidated_debt_certificates_NY.xlsx,3065
1943,Esq,Esq,Thomas,Osbron,Thomas,Osborn,6,liquidated_debt_certificates_NJ.xlsx,1228
1944,,,John,Compbell,John,Campbell,6,liquidated_debt_certificates_NY.xlsx,6284
1945,Jun,Jun,Archib,Armstrong,Archibald,Armstrong,6,Pierce_Certs_cleaned_2019.xlsx,1899
1946,,,John,Andrew,John,Andrews,6,liquidated_debt_certificates_MA.xlsx,1638
1947,Jun,Jun,Jeremiah,Hull,Jeremiah,Hall,6,Pierce_Certs_cleaned_2019.xlsx,42285
1948,Jun,Jun,Benjamin,Pearson,Benjamin,Pierson,6,loan_office_certificates_9_states.xlsx,35392
1949,,,Timothy,Humphreys,Timothy,Humphrey,6,Pierce_Certs_cleaned_2019.xlsx,42454
1950,,,Water,Smith,Walter,Smith,6,loan_office_certificates_9_states.xlsx,35635
1951,,,Fredrick,Fox,Frederick,Fox,6,liquidated_debt_certificates_NY.xlsx,6623
1952,,,Peter,Messier,Peter,Mesier,6,liquidated_debt_certificates_NY.xlsx,7280
1953,,,John,Fonda,John D,Fonda,6,liquidated_debt_certificates_NY.xlsx,3015
1954,Esq,Esq,Stephen,Cooke,Stephen,Cook,6,loan_office_certificates_9_states.xlsx,10249
1955,,,Tilley,Rice,Tilly,Rice,6,loan_office_certificates_9_states.xlsx,13144
1956,,,Philip,Van Alstyne,Philip,Van Alstine,6,liquidated_debt_certificates_NY.xlsx,3614
1957,,,Christion,Brown,Christian,Brown,6,liquidated_debt_certificates_NY.xlsx,2623
1958,,,Thomas J,Jackson,Thomas,Jackson,6,Pierce_Certs_cleaned_2019.xlsx,43699
1959,,,John,Goffs,John,Goff,6,liquidated_debt_certificates_MA.xlsx,1787
1960,,,Joseph,Burd,Joseph,Bird,6,Pierce_Certs_cleaned_2019.xlsx,11196
1961,,,Joseph,Beale,Joseph,Beal,6,loan_office_certificates_9_states.xlsx,12736
1962,,,Banjamin,Gould,Benjamin,Gould,6,liquidated_debt_certificates_MA.xlsx,1792
1963,Jun,Jun,Christion,Nellis,Christian,Nellis,6,liquidated_debt_certificates_NY.xlsx,2175
1964,Jun,Jun,Samuel,Davies,Samuel,Davis,6,Pierce_Certs_cleaned_2019.xlsx,21088
1965,Jun,Jun,William,Davies,William,Davis,6,Pierce_Certs_cleaned_2019.xlsx,21093
1966,,,Samuel Jr.,Davis,Samuel,Davis,6,Pierce_Certs_cleaned_2019.xlsx,21461
1967,,,John,Creig,John,Craig,6,liquidated_debt_certificates_NY.xlsx,5512
1968,,,James,Sanburn,James,Sanborn,6,Pierce_Certs_cleaned_2019.xlsx,72816
1969,,,Mathias,Woodruff,Matthias,Woodruff,6,liquidated_debt_certificates_NJ.xlsx,1289
1970,Sr.,Sr.,Isaac,Morres,Isaac,Morris,6,loan_office_certificates_9_states.xlsx,35846
1971,Esq,Esq,Elisha,Doan,Elisha,Doane,6,loan_office_certificates_9_states.xlsx,6159
1972,,,Oliver,Wiswell,Oliver,Wiswall,6,liquidated_debt_certificates_MA.xlsx,1804
1973,,,Samuel,Belcker,Samuel,Belcher,6,liquidated_debt_certificates_MA.xlsx,1805
1974,,,John,Shavers,John,Shaver,6,Pierce_Certs_cleaned_2019.xlsx,74249
1975,,,Williams,Simmons,William,Simmons,6,Pierce_Certs_cleaned_2019.xlsx,75426
1976,,,Aron,Bradt,Aaron,Bradt,6,liquidated_debt_certificates_NY.xlsx,2696
1977,,,Aaron I,Bradt,Aaron,Bradt,6,liquidated_debt_certificates_NY.xlsx,3720
1978,,,Jermiah,Keeler,Jeremiah,Keeler,6,Pierce_Certs_cleaned_2019.xlsx,46025
1979,,,Stephen,Kellog,Stephen,Kellogg,6,Pierce_Certs_cleaned_2019.xlsx,46233
1980,Jun,Jun,Thomas,Clapp,Thomas,Clap,6,Pierce_Certs_cleaned_2019.xlsx,15263
1981,,,William,Tensley,William,Tinsley,6,Pierce_Certs_cleaned_2019.xlsx,81943
1982,,,Nath,Horton,Nathan,Horton,6,liquidated_debt_certificates_NJ.xlsx,2402
1983,,,Amos,Spofford,Amos,Spafford,6,Pierce_Certs_cleaned_2019.xlsx,78130
1984,Jun,Jun,John,Kilburn,John,Kilborn,6,Pierce_Certs_cleaned_2019.xlsx,47043
1985,,,James,Raily,James,Riley,6,liquidated_debt_certificates_NY.xlsx,2266
1986,,,Hezekiah,Leech,Hezekiah,Leach,6,Pierce_Certs_cleaned_2019.xlsx,49612
1987,,,John,Grayham,John,Graham,6,Pierce_Certs_cleaned_2019.xlsx,34075
1988,,,Conrad,Friday,Conradt,Friday,6,liquidated_debt_certificates_NY.xlsx,2298
1989,,,John,Sanderse,John,Sanders,6,liquidated_debt_certificates_NY.xlsx,2966
1990,,,Volkert,Veeder,Volkert S,Veeder,6,liquidated_debt_certificates_NY.xlsx,1723
1991,,,John Bap,Van Vorst,John,Van Vorst,6,liquidated_debt_certificates_NY.xlsx,2316
1992,,,Samuel,Robert,Samuel,Roberts,6,liquidated_debt_certificates_NJ.xlsx,1375
1993,,,Joseph,Lindsley,Joseph,Lindsly,6,liquidated_debt_certificates_NJ.xlsx,2037
1994,,,Joseph,Lindsly,Joseph,Lindsley,6,liquidated_debt_certificates_NJ.xlsx,1378
1995,,,Joseph,Lindslay,Joseph,Lindsly,6,loan_office_certificates_9_states.xlsx,35374
1996,,,Thomas,Dormus,Thomas,Doremus,6,liquidated_debt_certificates_NJ.xlsx,1858
1997,,,Joseph,Spalding,Joseph,Spaulding,6,Pierce_Certs_cleaned_2019.xlsx,77850
1998,,,John,Houlden,John,Holden,6,Pierce_Certs_cleaned_2019.xlsx,41333
1999,,,Christiam,Nellis,Christian,Nellis,6,liquidated_debt_certificates_NY.xlsx,2337
2000,,,John,Cluet,John,Clute,6,liquidated_debt_certificates_NY.xlsx,6090
2001,,,Stephen P,Schuyler,Stephen,Schuyler,6,liquidated_debt_certificates_NY.xlsx,2353
2002,Jun,Jun,Nicholas,Veider,Nicholas,Veeder,6,liquidated_debt_certificates_NY.xlsx,2992
2003,,,Jonas,Wyth,Jonas,Wyeth,6,loan_office_certificates_9_states.xlsx,12669
2004,,,Nathniel,Budd,Nathaniel,Budd,6,liquidated_debt_certificates_NJ.xlsx,1425
2005,,,John,Meiggs,John,Meigs,6,Pierce_Certs_cleaned_2019.xlsx,55712
2006,Jun,Jun,Return J,Meigs,Return Jona,Meigs,6,Pierce_Certs_cleaned_2019.xlsx,55725
2007,,,John,Erckson,John,Erkson,6,loan_office_certificates_9_states.xlsx,30562
2008,,,Robert,Galass,Robert,Glass,6,liquidated_debt_certificates_NJ.xlsx,2357
2009,,,James,Fenemore,James,Fenimore,6,liquidated_debt_certificates_NJ.xlsx,4529
2010,,,John,Evert,John,Everts,6,liquidated_debt_certificates_NY.xlsx,2405
2011,,,Joseph,Hallsy,Joseph,Hallsey,6,liquidated_debt_certificates_NJ.xlsx,1473
2012,,,Derick,Spoor,Dirick,Spoor,6,liquidated_debt_certificates_NY.xlsx,2418
2013,,,John,Weavers,John,Weaver,6,Pierce_Certs_cleaned_2019.xlsx,87709
2014,,,Thomas,Belkanp,Thomas,Belknap,6,liquidated_debt_certificates_NY.xlsx,2445
2015,,,Peter,Brunck,Peter,Brinck,6,liquidated_debt_certificates_NY.xlsx,2448
2016,Jun,Jun,David,Moorehouse,David,Morehouse,6,Pierce_Certs_cleaned_2019.xlsx,58820
2017,,,Isaac,Pierson,Isaac,Pearson,6,liquidated_debt_certificates_NJ.xlsx,3773
2018,,,Asel,Twist,Asahel,Twist,6,Pierce_Certs_cleaned_2019.xlsx,84697
2019,Jun,Jun,Joseph,Elliot,Joseph,Elliott,6,Pierce_Certs_cleaned_2019.xlsx,25950
2020,,,John,More,John,Moore,6,Pierce_Certs_cleaned_2019.xlsx,58876
2021,,,Daniel,Morgain,Daniel,Morgan,6,Pierce_Certs_cleaned_2019.xlsx,58926
2022,Jun,Jun,Samuel,Philips,Samuel,Phillips,6,Pierce_Certs_cleaned_2019.xlsx,65437
2023,,,Daniel,More,Daniel,Moore,6,loan_office_certificates_9_states.xlsx,11808
2024,,,John,Ennes,John,Ennis,6,Pierce_Certs_cleaned_2019.xlsx,26348
2025,,,Samuel,Nettloton,Samuel,Nettleton,6,loan_office_certificates_9_states.xlsx,18752
2026,,,Nathaniel,Ayres,Nathaniel,Ayers,6,liquidated_debt_certificates_NJ.xlsx,1564
2027,,,Garret,Cluet,Garret,Clute,6,liquidated_debt_certificates_NY.xlsx,2507
2028,Jun,Jun,David,Abbott,David,Abbot,6,Pierce_Certs_cleaned_2019.xlsx,56
2029,Jun,Jun,Joseph,Hous,Joseph,House,6,loan_office_certificates_9_states.xlsx,30715
2030,,,Jeremiah,Corey,Jeremiah,Cory,6,liquidated_debt_certificates_NJ.xlsx,1572
2031,,,Elijah,Pachen,Elijah,Patchen,6,Pierce_Certs_cleaned_2019.xlsx,62844
2032,,,Nicholas,Van Alstyne,Nicholas,Van Alstine,6,liquidated_debt_certificates_NY.xlsx,2574
2033,,,Luther,Browne,Luther,Brown,6,liquidated_debt_certificates_NY.xlsx,3121
2034,,,Winthrop,Wiggens,Winthrop,Wiggin,6,Pierce_Certs_cleaned_2019.xlsx,89949
2035,Jun,Jun,Benjamin,Willy,Benjamin,Willey,6,Pierce_Certs_cleaned_2019.xlsx,91183
2036,,,Benjamin,Willie,Benjamin,Willey,6,Pierce_Certs_cleaned_2019.xlsx,90862
2037,Jun,Jun,William,Farrell,William,Farrel,6,Pierce_Certs_cleaned_2019.xlsx,27182
2038,,,Ebenezar,Adams,Ebenezer,Adams,6,Pierce_Certs_cleaned_2019.xlsx,279
2039,Cap,Cap,Abraham,Pryor,Abraham,Pryer,6,liquidated_debt_certificates_NJ.xlsx,1688
2040,Col,Col,Benjamin,Bellow,Benjamin,Bellows,6,loan_office_certificates_9_states.xlsx,59
2041,Col,Col,Janathan,Chase,Jonathan,Chase,6,loan_office_certificates_9_states.xlsx,356
2042,,,Ebenezar,Benjamin,Ebenezer,Benjamin,6,liquidated_debt_certificates_NY.xlsx,2616
2043,,,Anne,Tucke,Anna,Tucke,6,loan_office_certificates_9_states.xlsx,375
2044,,,Cottn,Ward,Cotton,Ward,6,loan_office_certificates_9_states.xlsx,1301
2045,Jun,Jun,Samuel,Pearce,Samuel,Pierce,6,Pierce_Certs_cleaned_2019.xlsx,64265
2046,,,Abraham D,Fonda,Abraham,Fonda,6,liquidated_debt_certificates_NY.xlsx,2672
2047,,,John,Greene,John,Green,6,liquidated_debt_certificates_NY.xlsx,5274
2048,,,John,Lawrance,John,Lawrence,6,liquidated_debt_certificates_NY.xlsx,4299
2049,,,Abraham,Pierson,Abraham,Peirson,6,liquidated_debt_certificates_NJ.xlsx,2097
2050,,,John Jr.,Fitzgerald,John,Fitzgerald,6,Pierce_Certs_cleaned_2019.xlsx,28206
2051,,,David,Ganoe,David,Gano,6,liquidated_debt_certificates_NJ.xlsx,1777
2052,,,John W,Groosbeck,John W,Groesbeck,6,liquidated_debt_certificates_NY.xlsx,2785
2053,,,John,Denise,John,Dennis,6,Pierce_Certs_cleaned_2019.xlsx,22314
2054,,,Peter,Woormwood,Peter,Wormwood,6,liquidated_debt_certificates_NY.xlsx,2858
2055,,,Elij,Alden,Elijah,Alden,6,Pierce_Certs_cleaned_2019.xlsx,701
2056,Jun,Jun,Ebenezer,Allin,Ebenezer,Allen,6,Pierce_Certs_cleaned_2019.xlsx,1137
2057,,,John,Bayless,John,Bayles,6,loan_office_certificates_9_states.xlsx,33420
2058,Esq,Esq,Levi,Lindsley,Levi,Lindsly,6,liquidated_debt_certificates_NJ.xlsx,2199
2059,,,John,Dinman,John,Denman,6,liquidated_debt_certificates_NJ.xlsx,2585
2060,Jun,Jun,Mathias,Ludlum,Matthias,Ludlum,6,loan_office_certificates_9_states.xlsx,37444
2061,Jun,Jun,Ichabid,Ross,Ichabod,Ross,6,loan_office_certificates_9_states.xlsx,37088
2062,,,Joseph,Pruden,Joseph,Prudden,6,loan_office_certificates_9_states.xlsx,34985
2063,,,Joseph,Rolinson,Joseph,Rawlinson,6,Pierce_Certs_cleaned_2019.xlsx,71371
2064,,,John,Wart,John,Van Wart,6,liquidated_debt_certificates_NY.xlsx,3036
2065,Jun,Jun,Joshua,Robins,Joshua,Robbins,6,Pierce_Certs_cleaned_2019.xlsx,70777
2066,,,Samuel,Robert,Samuel,Roberts,6,Pierce_Certs_cleaned_2019.xlsx,70518
2067,,,Eliezer,Robinson,Eleazer,Robinson,6,Pierce_Certs_cleaned_2019.xlsx,70864
2068,Maj,Maj,Jeremiah,Bruin,Jeremiah,Bruen,6,liquidated_debt_certificates_NJ.xlsx,1880
2069,Esq,Esq,Stephen,Fairechild,Stephen,Fairchild,6,liquidated_debt_certificates_NJ.xlsx,1910
2070,,,Stephen I,Schuyler,Stephen,Schuyler,6,liquidated_debt_certificates_NY.xlsx,3147
2071,,,Garret,Kipp,Garret,Kip,6,liquidated_debt_certificates_NJ.xlsx,2404
2072,,,Eneus,Andrews,Eneas,Andrews,6,Pierce_Certs_cleaned_2019.xlsx,1610
2073,,,Hanyost,Fink,Honyost,Fink,6,liquidated_debt_certificates_NY.xlsx,3229
2074,,,John,Honsen,John,Hansen,6,liquidated_debt_certificates_NY.xlsx,3233
2075,,,George,Hutten,George,Hutton,6,liquidated_debt_certificates_NY.xlsx,3281
2076,,,John I,Fort,John,Fort,6,liquidated_debt_certificates_NY.xlsx,3325
2077,,,Kenith,Hankinson,Kenneth,Hankinson,6,liquidated_debt_certificates_NJ.xlsx,1997
2078,,,Guisbert,Satfin,Guisbert,Sutfin,6,liquidated_debt_certificates_NJ.xlsx,2000
2079,Dr,Dr,Nath,Miller,Nathan,Miller,6,liquidated_debt_certificates_NJ.xlsx,2006
2080,,,Joseph,Lindslay,Joseph,Lindsley,6,loan_office_certificates_9_states.xlsx,35374
2081,Rev,Rev,Amos,Shephard,Amos,Shepherd,6,loan_office_certificates_9_states.xlsx,19140
2082,,,Joan,Atkinson,John,Atkinson,6,Pierce_Certs_cleaned_2019.xlsx,2219
2083,Jun,Jun,John,Leach,John,Leech,6,Pierce_Certs_cleaned_2019.xlsx,49269
2084,,,Isaac,Vedder,Isaac,Veeder,6,liquidated_debt_certificates_NY.xlsx,3433
2085,,,John,German,John,Gorman,6,Pierce_Certs_cleaned_2019.xlsx,31856
2086,,,Moses,Stodard,Moses,Stoddard,6,Pierce_Certs_cleaned_2019.xlsx,79770
2087,,,Isaac,Belkanp,Isaac,Belknap,6,liquidated_debt_certificates_NY.xlsx,3569
2088,,,James,Gorden,James,Gordon,6,liquidated_debt_certificates_NY.xlsx,3578
2089,,,William,Bladwin,William,Baldwin,6,liquidated_debt_certificates_NJ.xlsx,3430
2090,,,James,Fergeson,James,Ferguson,6,Pierce_Certs_cleaned_2019.xlsx,27500
2091,Jun,Jun,William,Gold,William,Gould,6,Pierce_Certs_cleaned_2019.xlsx,32840
2092,,,John I,Hansen,John,Hansen,6,liquidated_debt_certificates_NY.xlsx,5468
2093,,,John P,Hansen,John,Hansen,6,loan_office_certificates_9_states.xlsx,29505
2094,,,Dixon,Marshall,Dixon,Marshal,6,Pierce_Certs_cleaned_2019.xlsx,53144
2095,,,John,Fry,John,Frey,6,loan_office_certificates_9_states.xlsx,32001
2096,,,John W,Grosebeck,John W,Groesbeck,6,liquidated_debt_certificates_NY.xlsx,3668
2097,,,Henry,Badwell,Henry,Bodwell,6,Pierce_Certs_cleaned_2019.xlsx,2702
2098,,,Brinton,Payne,Brinton,Paine,6,liquidated_debt_certificates_NY.xlsx,3694
2099,Jun,Jun,John Sr.,Bailey,John,Bailey,6,Pierce_Certs_cleaned_2019.xlsx,2877
2100,Jun,Jun,Jacob,Baits,Jacob,Bates,6,Pierce_Certs_cleaned_2019.xlsx,2981
2101,Esq,Esq,Walter,Rutherfurd,Walter,Rutherford,6,liquidated_debt_certificates_NJ.xlsx,4232
2102,,,John ,Van Ness,John,Van Ness,6,liquidated_debt_certificates_NY.xlsx,3770
2103,,,John F,Baker,John,Baker,6,Pierce_Certs_cleaned_2019.xlsx,3106
2104,,,John,Allen,John,Van Allen,6,liquidated_debt_certificates_NY.xlsx,6458
2105,,,John,Van allen,John,Van Allen,6,liquidated_debt_certificates_NY.xlsx,6143
2106,,,Jacob,Roome,Jacob,Rome,6,liquidated_debt_certificates_NJ.xlsx,2193
2107,,,Joseph,Eades,Joseph,Edes,6,liquidated_debt_certificates_NY.xlsx,3793
2108,,,John D,Fort,John,Fort,6,liquidated_debt_certificates_NY.xlsx,3797
2109,Jun,Jun,Joseph,Treet,Joseph,Treat,6,Pierce_Certs_cleaned_2019.xlsx,83910
2110,,,William,Fox Sunded D,William,Fox,6,liquidated_debt_certificates_NJ.xlsx,2216
2111,Jun,Jun,William H,Ballard,William,Ballard,6,Pierce_Certs_cleaned_2019.xlsx,3418
2112,,,John,lewis,John,Lewis,6,liquidated_debt_certificates_NY.xlsx,7047
2113,Jun,Jun,Joseph I,Anderson,Joseph,Anderson,6,Pierce_Certs_cleaned_2019.xlsx,1509
2114,Jr,Jr,Christopher,Hogland,Christopher,Hoagland,6,loan_office_certificates_9_states.xlsx,33873
2115,,,John,VanSickle,John,Vansickle,6,loan_office_certificates_9_states.xlsx,38505
