source_file,column,original,match,score
Pierce,Last,Hotchkiss,Hochkiss,94.11764705882352
Pierce,Last,Hotman,Homan,90.9090909090909
Pierce,Last,Hotman,Hottman,92.3076923076923
Pierce,Last,Hottman,Hotman,92.3076923076923
Pierce,Last,Hotwick,Hortwick,93.33333333333333
Pierce,Last,Houghes,Hughes,92.3076923076923
Pierce,Last,Houlden,Holden,92.3076923076923
Pierce,Last,Hourley,Hurley,92.3076923076923
Pierce,Last,House,Houser,90.9090909090909
Pierce,Last,Houseman,Housman,93.33333333333333
Pierce,Last,Houser,House,90.9090909090909
Pierce,Last,Housman,Hosman,92.3076923076923
Pierce,Last,Housman,Houseman,93.33333333333333
Pierce,Last,Hovenburgh,Hevenburgh,90.0
Pierce,Last,Hover,Hoover,90.9090909090909
Pierce,Last,Howard,Hoard,90.9090909090909
Pierce,Last,Howel,Howell,90.9090909090909
Pierce,Last,Howell,Howel,90.9090909090909
Pierce,Last,Howman,Homan,90.9090909090909
Pierce,Last,Hubbal,Hubbali,92.3076923076923
Pierce,Last,Hubbal,Hubball,92.3076923076923
Pierce,Last,Hubbali,Hubbal,92.3076923076923
Pierce,Last,Hubball,Hubbal,92.3076923076923
Pierce,Last,Hubbard,Hubbards,93.33333333333333
Pierce,Last,Hubbards,Hubbard,93.33333333333333
Pierce,Last,Hubbel,Hubbeli,92.3076923076923
Pierce,Last,Hubbel,Hubbell,92.3076923076923
Pierce,Last,Hubbeli,Hubbel,92.3076923076923
Pierce,Last,Hubbell,Hubbel,92.3076923076923
Pierce,Last,Hubbert,Hubert,92.3076923076923
Pierce,Last,Hubert,Hubbert,92.3076923076923
Pierce,Last,Hubert,Hulbert,92.3076923076923
Pierce,Last,Huchings,Hutchings,94.11764705882352
Pierce,Last,Huchinson,Hutchinson,94.73684210526316
Pierce,Last,Huckill,Hukill,92.3076923076923
Pierce,Last,Hughes,Houghes,92.3076923076923
Pierce,Last,Hughes,Hughs,90.9090909090909
Pierce,Last,Hughs,Hughes,90.9090909090909
Pierce,Last,Hukill,Huckill,92.3076923076923
Pierce,Last,Hukins,Hunkins,92.3076923076923
Pierce,Last,Hulbert,Hubert,92.3076923076923
Pierce,Last,Hulbert,Hurlbert,93.33333333333333
Pierce,Last,Hulet,Hulett,90.9090909090909
Pierce,Last,Hulet,Hullet,90.9090909090909
Pierce,Last,Hulett,Hulet,90.9090909090909
Pierce,Last,Hullet,Hulet,90.9090909090909
Pierce,Last,Humiston,Hummiston,94.11764705882352
Pierce,Last,Hummel,Hummell,92.3076923076923
Pierce,Last,Hummell,Hummel,92.3076923076923
Pierce,Last,Hummerwell,Hummerwill,90.0
Pierce,Last,Hummerwill,Hummerwell,90.0
Pierce,Last,Hummiston,Humiston,94.11764705882352
Pierce,Last,Hummond,Humond,92.3076923076923
Pierce,Last,Humond,Hummond,92.3076923076923
Pierce,Last,Humpherey,Humphrey,94.11764705882352
Pierce,Last,Humphrey,Humpherey,94.11764705882352
Pierce,Last,Humphrey,Humphreys,94.11764705882352
Pierce,Last,Humphrey,Humphry,93.33333333333333
Pierce,Last,Humphreys,Humphrey,94.11764705882352
Pierce,Last,Humphry,Humphrey,93.33333333333333
Pierce,Last,Huneerford,Hungerford,90.0
Pierce,Last,Hungerfora,Hungerford,90.0
Pierce,Last,Hungerford,Huneerford,90.0
Pierce,Last,Hungerford,Hungerfora,90.0
Pierce,Last,Huniford,Hunniford,94.11764705882352
Pierce,Last,Hunkins,Hukins,92.3076923076923
Pierce,Last,Hunniford,Huniford,94.11764705882352
Pierce,Last,Hunter,Hunters,92.3076923076923
Pierce,Last,Hunters,Hunter,92.3076923076923
Pierce,Last,Huntley,Huntly,92.3076923076923
Pierce,Last,Huntly,Huntley,92.3076923076923
Pierce,Last,Hurlbert,Hulbert,93.33333333333333
Pierce,Last,Hurlburt,Hurlbut,93.33333333333333
Pierce,Last,Hurlbut,Hurlburt,93.33333333333333
Pierce,Last,Hurlbut,Hurlbutt,93.33333333333333
Pierce,Last,Hurlbutt,Hurlbut,93.33333333333333
Pierce,Last,Hurley,Hourley,92.3076923076923
Pierce,Last,Hurley,Hurly,90.9090909090909
Pierce,Last,Hurly,Hurley,90.9090909090909
Pierce,Last,Hurtiegh,Hurtigh,93.33333333333333
Pierce,Last,Hurtigh,Hurtiegh,93.33333333333333
Pierce,Last,Husinger,Heusinger,94.11764705882352
Pierce,Last,Husler,Hustler,92.3076923076923
Pierce,Last,Hustler,Husler,92.3076923076923
Pierce,Last,Hutcherson,Hutcheson,94.73684210526316
Pierce,Last,Hutcheson,Hutcherson,94.73684210526316
Pierce,Last,Hutching,Hutchings,94.11764705882352
Pierce,Last,Hutchings,Huchings,94.11764705882352
Pierce,Last,Hutchings,Hutching,94.11764705882352
Pierce,Last,Hutchings,Hutchins,94.11764705882352
Pierce,Last,Hutchins,Hutchings,94.11764705882352
Pierce,Last,Hutchinsen,Hutchinson,90.0
Pierce,Last,Hutchinson,Huchinson,94.73684210526316
Pierce,Last,Hutchinson,Hutchinsen,90.0
Pierce,Last,Hutchinson,Hutchison,94.73684210526316
Pierce,Last,Hutchison,Hutchinson,94.73684210526316
Pierce,Last,Hynes,Haynes,90.9090909090909
Pierce,Last,Imhoff,Imhooff,92.3076923076923
Pierce,Last,Imhooff,Imhoff,92.3076923076923
Pierce,Last,Impson,Imson,90.9090909090909
Pierce,Last,Imson,Impson,90.9090909090909
Pierce,Last,Ingalls,Ingals,92.3076923076923
Pierce,Last,Ingals,Ingalls,92.3076923076923
Pierce,Last,Ingersol,Ingersole,94.11764705882352
Pierce,Last,Ingersol,Ingersoll,94.11764705882352
Pierce,Last,Ingersole,Ingersol,94.11764705882352
Pierce,Last,Ingersoll,Ingersol,94.11764705882352
Pierce,Last,Ingle,Ingles,90.9090909090909
Pierce,Last,Ingle,Ingley,90.9090909090909
Pierce,Last,Ingledo,Ingledou,93.33333333333333
Pierce,Last,Ingledo,Ingledow,93.33333333333333
Pierce,Last,Ingledou,Ingledo,93.33333333333333
Pierce,Last,Ingledow,Ingledo,93.33333333333333
Pierce,Last,Ingles,Ingle,90.9090909090909
Pierce,Last,Ingley,Ingle,90.9090909090909
Pierce,Last,Inglis,Inglish,92.3076923076923
Pierce,Last,Inglis,Inglisn,92.3076923076923
Pierce,Last,Inglish,Inglis,92.3076923076923
Pierce,Last,Inglisn,Inglis,92.3076923076923
Pierce,Last,Irvie,Irvine,90.9090909090909
Pierce,Last,Irvin,Irvine,90.9090909090909
Pierce,Last,Irvine,Irvie,90.9090909090909
Pierce,Last,Irvine,Irvin,90.9090909090909
Pierce,Last,Irwin,Irwine,90.9090909090909
Pierce,Last,Irwine,Irwin,90.9090909090909
Pierce,Last,Isaacks,Isaacs,92.3076923076923
Pierce,Last,Isaacs,Isaacks,92.3076923076923
Pierce,Last,Isabell,Isabelle,93.33333333333333
Pierce,Last,Isabell,Isbell,92.3076923076923
Pierce,Last,Isabelle,Isabell,93.33333333333333
Pierce,Last,Isbell,Isabell,92.3076923076923
Pierce,Last,Izabel,Izabell,92.3076923076923
Pierce,Last,Izabell,Izabel,92.3076923076923
Pierce,Last,Jacket,Jackett,92.3076923076923
Pierce,Last,Jackett,Jacket,92.3076923076923
Pierce,Last,Jackquet,Jacquet,93.33333333333333
Pierce,Last,Jacob,Jacobi,90.9090909090909
Pierce,Last,Jacob,Jacobs,90.9090909090909
Pierce,Last,Jacobi,Jacob,90.9090909090909
Pierce,Last,Jacobi,Jacobis,92.3076923076923
Pierce,Last,Jacobis,Jacobi,92.3076923076923
Pierce,Last,Jacobis,Jacobs,92.3076923076923
Pierce,Last,Jacobs,Jacob,90.9090909090909
Pierce,Last,Jacobs,Jacobis,92.3076923076923
Pierce,Last,Jacque,Jacques,92.3076923076923
Pierce,Last,Jacque,Jacquet,92.3076923076923
Pierce,Last,Jacque,Jaque,90.9090909090909
Pierce,Last,Jacques,Jacque,92.3076923076923
Pierce,Last,Jacques,Jaques,92.3076923076923
Pierce,Last,Jacquet,Jackquet,93.33333333333333
Pierce,Last,Jacquet,Jacque,92.3076923076923
Pierce,Last,Jacquet,Jacquett,93.33333333333333
Pierce,Last,Jacquett,Jacquet,93.33333333333333
Pierce,Last,Jacquett,Jaquett,93.33333333333333
Pierce,Last,Jamacai,Jamaicai,93.33333333333333
Pierce,Last,Jamaica,Jamaicai,93.33333333333333
Pierce,Last,Jamaicai,Jamacai,93.33333333333333
Pierce,Last,Jamaicai,Jamaica,93.33333333333333
Pierce,Last,Jamerson,Jameson,93.33333333333333
Pierce,Last,Jameson,Jamerson,93.33333333333333
Pierce,Last,Jameson,Jamieson,93.33333333333333
Pierce,Last,Jamieson,Jameson,93.33333333333333
Pierce,Last,Jamieson,Jamison,93.33333333333333
Pierce,Last,Jamison,Jamieson,93.33333333333333
Pierce,Last,Janes,Jeanes,90.9090909090909
Pierce,Last,Jaque,Jacque,90.9090909090909
Pierce,Last,Jaque,Jaquea,90.9090909090909
Pierce,Last,Jaque,Jaques,90.9090909090909
Pierce,Last,Jaquea,Jaque,90.9090909090909
Pierce,Last,Jaqueath,Jaqueth,93.33333333333333
Pierce,Last,Jaques,Jacques,92.3076923076923
Pierce,Last,Jaques,Jaque,90.9090909090909
Pierce,Last,Jaques,Jaquies,92.3076923076923
Pierce,Last,Jaqueth,Jaqueath,93.33333333333333
Pierce,Last,Jaquett,Jacquett,93.33333333333333
Pierce,Last,Jaquies,Jaques,92.3076923076923
Pierce,Last,Jaquies,Jaquis,92.3076923076923
Pierce,Last,Jaquins,Jaquis,92.3076923076923
Pierce,Last,Jaquis,Jaquies,92.3076923076923
Pierce,Last,Jaquis,Jaquins,92.3076923076923
Pierce,Last,Jaquis,Jasquis,92.3076923076923
Pierce,Last,Jasquis,Jaquis,92.3076923076923
Pierce,Last,Jeanes,Janes,90.9090909090909
Pierce,Last,Jeanes,Jeans,90.9090909090909
Pierce,Last,Jeans,Jeanes,90.9090909090909
Pierce,Last,Jefferds,Jeffers,93.33333333333333
Pierce,Last,Jefferies,Jeffries,94.11764705882352
Pierce,Last,Jeffers,Jefferds,93.33333333333333
Pierce,Last,Jeffrey,Jeffreys,93.33333333333333
Pierce,Last,Jeffreys,Jeffrey,93.33333333333333
Pierce,Last,Jeffries,Jefferies,94.11764705882352
Pierce,Last,Jenison,Jennison,93.33333333333333
Pierce,Last,Jenkins,Jenkkins,93.33333333333333
Pierce,Last,Jenkkins,Jenkins,93.33333333333333
Pierce,Last,Jennens,Jennes,92.3076923076923
Pierce,Last,Jennerson,Jenneson,94.11764705882352
Pierce,Last,Jennes,Jennens,92.3076923076923
Pierce,Last,Jennes,Jenness,92.3076923076923
Pierce,Last,Jenneson,Jennerson,94.11764705882352
Pierce,Last,Jenness,Jennes,92.3076923076923
Pierce,Last,Jenney,Jenny,90.9090909090909
Pierce,Last,Jenning,Jenningg,93.33333333333333
Pierce,Last,Jenning,Jennings,93.33333333333333
Pierce,Last,Jenningg,Jenning,93.33333333333333
Pierce,Last,Jennings,Jenning,93.33333333333333
Pierce,Last,Jennison,Jenison,93.33333333333333
Pierce,Last,Jenny,Jenney,90.9090909090909
Pierce,Last,Jerald,Jerauld,92.3076923076923
Pierce,Last,Jerauld,Jerald,92.3076923076923
Pierce,Last,Jesse,Jessey,90.9090909090909
Pierce,Last,Jessey,Jesse,90.9090909090909
Pierce,Last,Jessup,Jesup,90.9090909090909
Pierce,Last,Jesup,Jessup,90.9090909090909
Pierce,Last,Jewel,Jewell,90.9090909090909
Pierce,Last,Jewell,Jewel,90.9090909090909
Pierce,Last,Jinning,Jinnings,93.33333333333333
Pierce,Last,Jinnings,Jinning,93.33333333333333
Pierce,Last,Jinnings,Jinnins,93.33333333333333
Pierce,Last,Jinnins,Jinnings,93.33333333333333
Pierce,Last,Jodan,Jordan,90.9090909090909
Pierce,Last,Johnes,Johns,90.9090909090909
Pierce,Last,Johnes,Jones,90.9090909090909
Pierce,Last,Johns,Johnes,90.9090909090909
Pierce,Last,Johnson,Johnston,93.33333333333333
Pierce,Last,Johnston,Johnson,93.33333333333333
Pierce,Last,Johnston,Johnstone,94.11764705882352
Pierce,Last,Johnston,Johnstons,94.11764705882352
Pierce,Last,Johnstone,Johnston,94.11764705882352
Pierce,Last,Johnstons,Johnston,94.11764705882352
Pierce,Last,Jolley,Jolly,90.9090909090909
Pierce,Last,Jolly,Jolley,90.9090909090909
Pierce,Last,Jones,Johnes,90.9090909090909
Pierce,Last,Jones,Joynes,90.9090909090909
Pierce,Last,Jordan,Jodan,90.9090909090909
Pierce,Last,Jorden,Jourden,92.3076923076923
Pierce,Last,Joselin,Joslin,92.3076923076923
Pierce,Last,Joslin,Joselin,92.3076923076923
Pierce,Last,Joslin,Josling,92.3076923076923
Pierce,Last,Josling,Joslin,92.3076923076923
Pierce,Last,Jourden,Jorden,92.3076923076923
Pierce,Last,Joynes,Jones,90.9090909090909
Pierce,Last,Kader,Keader,90.9090909090909
Pierce,Last,Kaine,Klaine,90.9090909090909
Pierce,Last,Kanady,Kandy,90.9090909090909
Pierce,Last,Kandy,Kanady,90.9090909090909
Pierce,Last,Karns,Kearns,90.9090909090909
Pierce,Last,Kating,Keating,92.3076923076923
Pierce,Last,Katon,Katton,90.9090909090909
Pierce,Last,Katon,Keaton,90.9090909090909
Pierce,Last,Katton,Katon,90.9090909090909
Pierce,Last,Kavern,Kaverne,92.3076923076923
Pierce,Last,Kavern,Kaverns,92.3076923076923
Pierce,Last,Kaverne,Kavern,92.3076923076923
Pierce,Last,Kaverns,Kavern,92.3076923076923
Pierce,Last,Keader,Kader,90.9090909090909
Pierce,Last,Keanon,Kenon,90.9090909090909
Pierce,Last,Kearley,Kearly,92.3076923076923
Pierce,Last,Kearley,Kerley,92.3076923076923
Pierce,Last,Kearly,Kearley,92.3076923076923
Pierce,Last,Kearly,Keary,90.9090909090909
Pierce,Last,Kearnes,Kearns,92.3076923076923
Pierce,Last,Kearns,Karns,90.9090909090909
Pierce,Last,Kearns,Kearnes,92.3076923076923
Pierce,Last,Kearns,Kerns,90.9090909090909
Pierce,Last,Kearsey,Kearsy,92.3076923076923
Pierce,Last,Kearsey,Kersey,92.3076923076923
Pierce,Last,Kearsy,Kearsey,92.3076923076923
Pierce,Last,Kearsy,Keary,90.9090909090909
Pierce,Last,Keary,Kearly,90.9090909090909
Pierce,Last,Keary,Kearsy,90.9090909090909
Pierce,Last,Keating,Kating,92.3076923076923
Pierce,Last,Keaton,Katon,90.9090909090909
Pierce,Last,Keelan,Keeland,92.3076923076923
Pierce,Last,Keeland,Keelan,92.3076923076923
Pierce,Last,Keeland,Kneeland,93.33333333333333
Pierce,Last,Keelar,Keelard,92.3076923076923
Pierce,Last,Keelard,Keelar,92.3076923076923
Pierce,Last,Keeler,Kneeler,92.3076923076923
Pierce,Last,Keeling,Kneeling,93.33333333333333
Pierce,Last,Keenan,Kenan,90.9090909090909
Pierce,Last,Keene,Keener,90.9090909090909
Pierce,Last,Keener,Keene,90.9090909090909
Pierce,Last,Keenon,Kenon,90.9090909090909
Pierce,Last,Keester,Keeter,92.3076923076923
Pierce,Last,Keester,Kester,92.3076923076923
Pierce,Last,Keeter,Keester,92.3076923076923
Pierce,Last,Keifer,Kifer,90.9090909090909
Pierce,Last,Keimer,Kimer,90.9090909090909
Pierce,Last,Kelley,Kelly,90.9090909090909
Pierce,Last,Kello,Kellog,90.9090909090909
Pierce,Last,Kellog,Kello,90.9090909090909
Pierce,Last,Kellog,Kellogg,92.3076923076923
Pierce,Last,Kellogg,Kellog,92.3076923076923
Pierce,Last,Kellogg,Kelogg,92.3076923076923
Pierce,Last,Kellson,Kelson,92.3076923076923
Pierce,Last,Kelly,Kelley,90.9090909090909
Pierce,Last,Kelogg,Kellogg,92.3076923076923
Pierce,Last,Kelse,Kelsey,90.9090909090909
Pierce,Last,Kelsey,Kelse,90.9090909090909
Pierce,Last,Kelsey,Kelsy,90.9090909090909
Pierce,Last,Kelso,Kelson,90.9090909090909
Pierce,Last,Kelson,Kellson,92.3076923076923
Pierce,Last,Kelson,Kelso,90.9090909090909
Pierce,Last,Kelsy,Kelsey,90.9090909090909
Pierce,Last,Kempfield,Kemptfield,94.73684210526316
Pierce,Last,Kempin,Kemplin,92.3076923076923
Pierce,Last,Kemplin,Kempin,92.3076923076923
Pierce,Last,Kemptfield,Kempfield,94.73684210526316
Pierce,Last,Kenan,Keenan,90.9090909090909
Pierce,Last,Kendale,Kendle,92.3076923076923
Pierce,Last,Kendle,Kendale,92.3076923076923
Pierce,Last,Kenedy,Kennedy,92.3076923076923
Pierce,Last,Kenneday,Kennedy,93.33333333333333
Pierce,Last,Kennedy,Kenedy,92.3076923076923
Pierce,Last,Kennedy,Kenneday,93.33333333333333
Pierce,Last,Kennedy,Kenney,92.3076923076923
Pierce,Last,Kenney,Kennedy,92.3076923076923
Pierce,Last,Kenney,Kenny,90.9090909090909
Pierce,Last,Kennison,Kenniston,94.11764705882352
Pierce,Last,Kenniston,Kennison,94.11764705882352
Pierce,Last,Kennon,Kenon,90.9090909090909
Pierce,Last,Kenny,Kenney,90.9090909090909
Pierce,Last,Kenon,Keanon,90.9090909090909
Pierce,Last,Kenon,Keenon,90.9090909090909
Pierce,Last,Kenon,Kennon,90.9090909090909
Pierce,Last,Kenon,Kenton,90.9090909090909
Pierce,Last,Kenscoffer,Henscoffer,90.0
Pierce,Last,Kenton,Kenon,90.9090909090909
Pierce,Last,Kenyon,Kenon,90.9090909090909
Pierce,Last,Kerley,Kearley,92.3076923076923
Pierce,Last,Kernon,Kenon,90.9090909090909
Pierce,Last,Kerns,Kearns,90.9090909090909
Pierce,Last,Kersey,Kearsey,92.3076923076923
Pierce,Last,Kester,Keester,92.3076923076923
Pierce,Last,Kettle,Kettles,92.3076923076923
Pierce,Last,Kettle,Kettley,92.3076923076923
Pierce,Last,Kettles,Kettle,92.3076923076923
Pierce,Last,Kettley,Kettle,92.3076923076923
Pierce,Last,Keyser,Kyser,90.9090909090909
Pierce,Last,Khute,Khutee,90.9090909090909
Pierce,Last,Khutee,Khute,90.9090909090909
Pierce,Last,Kibbe,Kibbee,90.9090909090909
Pierce,Last,Kibbe,Kibbev,90.9090909090909
Pierce,Last,Kibbe,Kibbey,90.9090909090909
Pierce,Last,Kibbe,Kibbie,90.9090909090909
Pierce,Last,Kibbee,Kibbe,90.9090909090909
Pierce,Last,Kibbev,Kibbe,90.9090909090909
Pierce,Last,Kibbey,Kibbe,90.9090909090909
Pierce,Last,Kibbey,Kibby,90.9090909090909
Pierce,Last,Kibbie,Kibbe,90.9090909090909
Pierce,Last,Kibble,Kibbe,90.9090909090909
Pierce,Last,Kibby,Kibbey,90.9090909090909
Pierce,Last,Kieser,Kiser,90.9090909090909
Pierce,Last,Kifer,Keifer,90.9090909090909
Pierce,Last,Kilbey,Kilby,90.9090909090909
Pierce,Last,Kilborn,Kilbourn,93.33333333333333
Pierce,Last,Kilbourn,Kilborn,93.33333333333333
Pierce,Last,Kilbourn,Kilburn,93.33333333333333
Pierce,Last,Kilbourn,Killbourn,94.11764705882352
Pierce,Last,Kilburn,Kilbourn,93.33333333333333
Pierce,Last,Kilburn,Killburn,93.33333333333333
Pierce,Last,Kilby,Kilbey,90.9090909090909
Pierce,Last,Killan,Killman,92.3076923076923
Pierce,Last,Killbourn,Kilbourn,94.11764705882352
Pierce,Last,Killbourn,Killburn,94.11764705882352
Pierce,Last,Killbum,Killum,92.3076923076923
Pierce,Last,Killburn,Kilburn,93.33333333333333
Pierce,Last,Killburn,Killbourn,94.11764705882352
Pierce,Last,Killburn,Killurn,93.33333333333333
Pierce,Last,Killman,Killan,92.3076923076923
Pierce,Last,Killum,Killbum,92.3076923076923
Pierce,Last,Killurn,Killburn,93.33333333333333
Pierce,Last,Kimbail,Kimbal,92.3076923076923
Pierce,Last,Kimbal,Kimbail,92.3076923076923
Pierce,Last,Kimbal,Kimball,92.3076923076923
Pierce,Last,Kimball,Kimbal,92.3076923076923
Pierce,Last,Kimbel,Kimbell,92.3076923076923
Pierce,Last,Kimbell,Kimbel,92.3076923076923
Pierce,Last,Kimberley,Kimberly,94.11764705882352
Pierce,Last,Kimberly,Kimberley,94.11764705882352
Pierce,Last,Kimer,Keimer,90.9090909090909
Pierce,Last,Kindle,Kindler,92.3076923076923
Pierce,Last,Kindler,Kindle,92.3076923076923
Pierce,Last,Kindsley,Kinsley,93.33333333333333
Pierce,Last,Kineston,Kinneston,94.11764705882352
Pierce,Last,Kingsburg,Kingsburgh,94.73684210526316
Pierce,Last,Kingsburgh,Kingsburg,94.73684210526316
Pierce,Last,Kingsley,Kinsley,93.33333333333333
Pierce,Last,Kinne,Kinner,90.9090909090909
Pierce,Last,Kinne,Kinney,90.9090909090909
Pierce,Last,Kinner,Kinne,90.9090909090909
Pierce,Last,Kinneston,Kineston,94.11764705882352
Pierce,Last,Kinney,Kinne,90.9090909090909
Pierce,Last,Kinney,Kinny,90.9090909090909
Pierce,Last,Kinny,Kinney,90.9090909090909
Pierce,Last,Kinsey,Kinsley,92.3076923076923
Pierce,Last,Kinsley,Kindsley,93.33333333333333
Pierce,Last,Kinsley,Kingsley,93.33333333333333
Pierce,Last,Kinsley,Kinsey,92.3076923076923
Pierce,Last,Kirkpatrick,Kirkpatriek,90.9090909090909
Pierce,Last,Kirkpatriek,Kirkpatrick,90.9090909090909
Pierce,Last,Kirkshaw,Kirshaw,93.33333333333333
Pierce,Last,Kirshaw,Kirkshaw,93.33333333333333
Pierce,Last,Kiser,Kieser,90.9090909090909
Pierce,Last,Kisselbaci,Kisselback,90.0
Pierce,Last,Kisselback,Kisselbaci,90.0
Pierce,Last,Kitely,Kitly,90.9090909090909
Pierce,Last,Kitley,Kitly,90.9090909090909
Pierce,Last,Kitly,Kitely,90.9090909090909
Pierce,Last,Kitly,Kitley,90.9090909090909
Pierce,Last,Kitteridge,Kittridge,94.73684210526316
Pierce,Last,Kittle,Kittles,92.3076923076923
Pierce,Last,Kittles,Kittle,92.3076923076923
Pierce,Last,Kittridge,Kitteridge,94.73684210526316
Pierce,Last,Klain,Klaine,90.9090909090909
Pierce,Last,Klaine,Kaine,90.9090909090909
Pierce,Last,Klaine,Klain,90.9090909090909
Pierce,Last,Klaine,Kline,90.9090909090909
Pierce,Last,Kline,Klaine,90.9090909090909
Pierce,Last,Kneeland,Keeland,93.33333333333333
Pierce,Last,Kneeler,Keeler,92.3076923076923
Pierce,Last,Kneeling,Keeling,93.33333333333333
Pierce,Last,Knight,Knights,92.3076923076923
Pierce,Last,Knights,Knight,92.3076923076923
Pierce,Last,Knock,Knocks,90.9090909090909
Pierce,Last,Knocks,Knock,90.9090909090909
Pierce,Last,Knolton,Knowlton,93.33333333333333
Pierce,Last,Knowles,Knowls,92.3076923076923
Pierce,Last,Knowls,Knowles,92.3076923076923
Pierce,Last,Knowlton,Knolton,93.33333333333333
Pierce,Last,Kolenbusker,Kolenbuskie,90.9090909090909
Pierce,Last,Kolenbuskie,Kolenbusker,90.9090909090909
Pierce,Last,Kolenbuskie,Kollenbuskie,95.65217391304348
Pierce,Last,Kollenbuskie,Kolenbuskie,95.65217391304348
Pierce,Last,Kraack,Kraak,90.9090909090909
Pierce,Last,Kraack,Krack,90.9090909090909
Pierce,Last,Kraak,Kraack,90.9090909090909
Pierce,Last,Krack,Kraack,90.9090909090909
Pierce,Last,Kunitz,Kuntz,90.9090909090909
Pierce,Last,Kuntz,Kunitz,90.9090909090909
Pierce,Last,Kusick,Kusieck,92.3076923076923
Pierce,Last,Kusieck,Kusick,92.3076923076923
Pierce,Last,Kyser,Keyser,90.9090909090909
Pierce,Last,La Martine,Le Martine,90.0
Pierce,Last,Labbe,Labbee,90.9090909090909
Pierce,Last,Labbee,Labbe,90.9090909090909
Pierce,Last,Labia,Laboia,90.9090909090909
Pierce,Last,Laboia,Labia,90.9090909090909
Pierce,Last,Lacey,Lackey,90.9090909090909
Pierce,Last,Lackey,Lacey,90.9090909090909
Pierce,Last,Lackey,Lacky,90.9090909090909
Pierce,Last,Lacky,Lackey,90.9090909090909
Pierce,Last,Laferty,Lafferty,93.33333333333333
Pierce,Last,Lafferty,Laferty,93.33333333333333
Pierce,Last,Laffin,Lafflin,92.3076923076923
Pierce,Last,Lafflin,Laffin,92.3076923076923
Pierce,Last,Lafflin,Laflin,92.3076923076923
Pierce,Last,Laflin,Lafflin,92.3076923076923
Pierce,Last,Laframbois,Laframboise,95.23809523809523
Pierce,Last,Laframboise,Laframbois,95.23809523809523
Pierce,Last,Lages,Langes,90.9090909090909
Pierce,Last,Laine,Lapine,90.9090909090909
Pierce,Last,Lakin,Lankin,90.9090909090909
Pierce,Last,Lakin,Larkin,90.9090909090909
Pierce,Last,Lambe,Lambee,90.9090909090909
Pierce,Last,Lambee,Lambe,90.9090909090909
Pierce,Last,Lamberton,Lambertson,94.73684210526316
Pierce,Last,Lambertson,Lamberton,94.73684210526316
Pierce,Last,Lamont,Lamount,92.3076923076923
Pierce,Last,Lamote,Lamotte,92.3076923076923
Pierce,Last,Lamotte,Lamote,92.3076923076923
Pierce,Last,Lamount,Lamont,92.3076923076923
Pierce,Last,Lamper,Lampher,92.3076923076923
Pierce,Last,Lamper,Lampier,92.3076923076923
Pierce,Last,Lamphear,Lampher,93.33333333333333
Pierce,Last,Lampher,Lamper,92.3076923076923
Pierce,Last,Lampher,Lamphear,93.33333333333333
Pierce,Last,Lampher,Lamphere,93.33333333333333
Pierce,Last,Lampher,Lamphier,93.33333333333333
Pierce,Last,Lamphere,Lampher,93.33333333333333
Pierce,Last,Lamphier,Lampher,93.33333333333333
Pierce,Last,Lamphier,Lampier,93.33333333333333
Pierce,Last,Lamphrey,Lamprey,93.33333333333333
Pierce,Last,Lampier,Lamper,92.3076923076923
Pierce,Last,Lampier,Lamphier,93.33333333333333
Pierce,Last,Lampre,Lamprey,92.3076923076923
Pierce,Last,Lamprey,Lamphrey,93.33333333333333
Pierce,Last,Lamprey,Lampre,92.3076923076923
Pierce,Last,Lampson,Lamson,92.3076923076923
Pierce,Last,Lamson,Lampson,92.3076923076923
Pierce,Last,Lanahan,Lannahan,93.33333333333333
Pierce,Last,Landen,Langden,92.3076923076923
Pierce,Last,Lander,Landers,92.3076923076923
Pierce,Last,Landers,Lander,92.3076923076923
Pierce,Last,Landersmith,Lindersmith,90.9090909090909
Pierce,Last,Landman,Lanman,92.3076923076923
Pierce,Last,Landon,Langdon,92.3076923076923
Pierce,Last,Landsley,Lansley,93.33333333333333
Pierce,Last,Landtz,Lantz,90.9090909090909
Pierce,Last,Langden,Landen,92.3076923076923
Pierce,Last,Langden,Langsden,93.33333333333333
Pierce,Last,Langdon,Landon,92.3076923076923
Pierce,Last,Lange,Langes,90.9090909090909
Pierce,Last,Langes,Lages,90.9090909090909
Pierce,Last,Langes,Lange,90.9090909090909
Pierce,Last,Langford,Langsford,94.11764705882352
Pierce,Last,Langman,Lanman,92.3076923076923
Pierce,Last,Langril,Langrill,93.33333333333333
Pierce,Last,Langrill,Langril,93.33333333333333
Pierce,Last,Langsden,Langden,93.33333333333333
Pierce,Last,Langsford,Langford,94.11764705882352
Pierce,Last,Langworthy,Longworthy,90.0
Pierce,Last,Lankin,Lakin,90.9090909090909
Pierce,Last,Lanman,Landman,92.3076923076923
Pierce,Last,Lanman,Langman,92.3076923076923
Pierce,Last,Lannahan,Lanahan,93.33333333333333
Pierce,Last,Lansley,Landsley,93.33333333333333
Pierce,Last,Lansley,Lasley,92.3076923076923
Pierce,Last,Lantz,Landtz,90.9090909090909
Pierce,Last,Lapine,Laine,90.9090909090909
Pierce,Last,Lapine,Lappine,92.3076923076923
Pierce,Last,Lapold,Laypold,92.3076923076923
Pierce,Last,Lappine,Lapine,92.3076923076923
